,game_id,home/away,opp_name,opp_code,result
0,490107,Home,Philadelphia Phillies,143,L
1,490129,Home,Philadelphia Phillies,143,W
2,490142,Home,Philadelphia Phillies,143,W
3,490151,Away,St. Louis Cardinals,138,W
4,490166,Away,St. Louis Cardinals,138,L
5,490181,Away,St. Louis Cardinals,138,W
6,490195,Away,Pittsburgh Pirates,134,W
7,490207,Away,Pittsburgh Pirates,134,W
8,490219,Away,Pittsburgh Pirates,134,W
9,490234,Home,Milwaukee Brewers,158,L
10,490247,Home,Milwaukee Brewers,158,L
11,490262,Home,Milwaukee Brewers,158,W
12,490277,Home,Milwaukee Brewers,158,L
13,490296,Home,Baltimore Orioles,110,W
14,490311,Home,Baltimore Orioles,110,L
15,490326,Home,Baltimore Orioles,110,L
16,490338,Home,Chicago Cubs,112,L
17,490353,Home,Chicago Cubs,112,L
18,490368,Home,Chicago Cubs,112,W
19,490382,Away,Milwaukee Brewers,158,L
20,490392,Away,Milwaukee Brewers,158,L
21,490407,Away,Milwaukee Brewers,158,L
22,490434,Away,St. Louis Cardinals,138,L
23,490464,Away,St. Louis Cardinals,138,W
24,490481,Home,Pittsburgh Pirates,134,W
25,490496,Home,Pittsburgh Pirates,134,L
26,490512,Home,Pittsburgh Pirates,134,W
27,490527,Home,Pittsburgh Pirates,134,W
28,490539,Home,San Francisco Giants,137,W
29,490554,Home,San Francisco Giants,137,W
30,490569,Home,San Francisco Giants,137,W
31,490578,Home,New York Yankees,147,L
32,490591,Home,New York Yankees,147,W
33,490614,Away,San Francisco Giants,137,W
34,490627,Away,San Francisco Giants,137,L
35,490642,Away,San Francisco Giants,137,L
36,490657,Away,San Francisco Giants,137,L
37,490681,Away,Chicago Cubs,112,L
38,490695,Away,Chicago Cubs,112,L
39,490710,Away,Chicago Cubs,112,L
40,490722,Home,Colorado Rockies,115,L
41,490737,Home,Colorado Rockies,115,W
42,490752,Home,Colorado Rockies,115,L
43,490764,Home,Cleveland Indians,114,W
44,490773,Home,Cleveland Indians,114,L
45,490788,Away,Cleveland Indians,114,W
46,490818,Away,Philadelphia Phillies,143,W
47,490833,Away,Philadelphia Phillies,143,L
48,490848,Away,Philadelphia Phillies,143,W
49,490863,Away,Toronto Blue Jays,141,L
50,490878,Away,Toronto Blue Jays,141,L
51,490893,Away,Toronto Blue Jays,141,L
52,490913,Home,Atlanta Braves,144,W
53,490928,Home,Atlanta Braves,144,L
54,490943,Home,Atlanta Braves,144,L
55,490961,Home,St. Louis Cardinals,138,W
56,490976,Home,St. Louis Cardinals,138,W
57,490991,Home,St. Louis Cardinals,138,W
58,491004,Home,St. Louis Cardinals,138,W
59,491007,Away,Los Angeles Dodgers,119,L
60,491022,Away,Los Angeles Dodgers,119,L
