game_id,home/away,opp_name,opp_code,result
490100,Home,Cleveland Indians,114,L
490113,Home,Cleveland Indians,114,L
490122,Home,Cleveland Indians,114,L
490158,Home,Oakland Athletics,133,W
490173,Home,Oakland Athletics,133,L
490188,Home,Oakland Athletics,133,W
490214,Away,Los Angeles Angels,108,L
490229,Away,Los Angeles Angels,108,W
490239,Away,Los Angeles Angels,108,W
490254,Away,Seattle Mariners,136,L
490269,Away,Seattle Mariners,136,L
490284,Away,Seattle Mariners,136,L
490294,Away,Oakland Athletics,133,W
490308,Away,Oakland Athletics,133,L
490323,Away,Oakland Athletics,133,L
490330,Home,Kansas City Royals,118,W
490342,Home,Kansas City Royals,118,W
490357,Home,Kansas City Royals,118,W
490372,Home,Kansas City Royals,118,W
490385,Home,Minnesota Twins,142,L
490397,Home,Minnesota Twins,142,L
490412,Home,Minnesota Twins,142,W
490436,Home,Los Angeles Angels,108,L
490451,Home,Los Angeles Angels,108,W
490466,Home,Los Angeles Angels,108,L
490484,Away,Houston Astros,117,L
490499,Away,Houston Astros,117,L
490514,Away,Houston Astros,117,L
490528,Away,Houston Astros,117,W
490541,Away,Seattle Mariners,136,W
490556,Away,Seattle Mariners,136,L
490571,Away,Seattle Mariners,136,L
490581,Away,San Diego Padres,135,L
490596,Away,San Diego Padres,135,W
490608,Home,San Diego Padres,135,W
490621,Home,San Diego Padres,135,W
490633,Home,Oakland Athletics,133,W
490648,Home,Oakland Athletics,133,W
490663,Home,Oakland Athletics,133,W
490689,Home,Philadelphia Phillies,143,W
490703,Home,Philadelphia Phillies,143,W
490715,Home,Philadelphia Phillies,143,W
490730,Away,Detroit Tigers,116,W
490745,Away,Detroit Tigers,116,L
490760,Away,Detroit Tigers,116,W
490785,Away,Boston Red Sox,111,L
490800,Away,Boston Red Sox,111,L
490813,Away,Boston Red Sox,111,L
490828,Away,Toronto Blue Jays,141,L
490843,Away,Toronto Blue Jays,141,L
490858,Away,Toronto Blue Jays,141,W
490872,Home,Tampa Bay Rays,139,L
490887,Home,Tampa Bay Rays,139,W
490902,Home,Tampa Bay Rays,139,L
490918,Home,Houston Astros,117,L
490933,Home,Houston Astros,117,L
490948,Home,Houston Astros,117,L
490971,Home,New York Mets,121,W
490986,Home,New York Mets,121,L
491018,Away,Washington Nationals,120,W
491034,Away,Washington Nationals,120,W
491049,Away,Washington Nationals,120,W
491059,Away,Houston Astros,117,W
491074,Away,Houston Astros,117,W
491089,Away,Houston Astros,117,L
491111,Home,Seattle Mariners,136,W
491126,Home,Seattle Mariners,136,W
491141,Home,Seattle Mariners,136,L
491154,Home,Toronto Blue Jays,141,L
491169,Home,Toronto Blue Jays,141,W
491184,Home,Toronto Blue Jays,141,L
491197,Home,Toronto Blue Jays,141,W
491211,Away,New York Yankees,147,L
491226,Away,New York Yankees,147,W
491241,Away,New York Yankees,147,W
491249,Away,Cleveland Indians,114,L
491264,Away,Cleveland Indians,114,W
491279,Away,Cleveland Indians,114,L
491292,Away,Cleveland Indians,114,L
491306,Away,Chicago White Sox,145,L
491321,Away,Chicago White Sox,145,W
491336,Away,Chicago White Sox,145,L
491339,Home,Boston Red Sox,111,L
491350,Home,Boston Red Sox,111,L
491365,Home,Boston Red Sox,111,W
491397,Home,Los Angeles Angels,108,W
491412,Home,Los Angeles Angels,108,W
491427,Home,Los Angeles Angels,108,L
491447,Away,Kansas City Royals,118,W
491462,Away,Kansas City Royals,118,W
491477,Away,Kansas City Royals,118,L
491490,Away,Baltimore Orioles,110,L
491505,Away,Baltimore Orioles,110,L
491520,Away,Baltimore Orioles,110,L
491530,Away,Baltimore Orioles,110,L
491544,Away,Tampa Bay Rays,139,W
491559,Away,Tampa Bay Rays,139,W
491574,Away,Tampa Bay Rays,139,W
491584,Home,Miami Marlins,146,L
491598,Home,Miami Marlins,146,W
491613,Home,Miami Marlins,146,L
491629,Home,Baltimore Orioles,110,W
491644,Home,Baltimore Orioles,110,L
491659,Home,Baltimore Orioles,110,L
491677,Home,Seattle Mariners,136,L
491691,Home,Seattle Mariners,136,L
491706,Home,Seattle Mariners,136,W
491723,Away,Minnesota Twins,142,W
491736,Away,Minnesota Twins,142,L
491751,Away,Minnesota Twins,142,W
491766,Away,Minnesota Twins,142,L
491790,Away,New York Mets,121,L
