game_id,home/away,opp_name,opp_code,result
446871,Away,San Diego Padres,135,W
446884,Away,San Diego Padres,135,W
446894,Away,San Diego Padres,135,W
446907,Away,San Francisco Giants,137,L
446916,Away,San Francisco Giants,137,L
446931,Away,San Francisco Giants,137,W
446946,Away,San Francisco Giants,137,L
446968,Home,Arizona Diamondbacks,109,L
446981,Home,Arizona Diamondbacks,109,W
446996,Home,Arizona Diamondbacks,109,W
447018,Home,San Francisco Giants,137,W
447033,Home,San Francisco Giants,137,L
447048,Home,San Francisco Giants,137,W
447065,Away,Atlanta Braves,144,L
447080,Away,Atlanta Braves,144,W
447094,Away,Atlanta Braves,144,W
447107,Away,Colorado Rockies,115,L
447122,Away,Colorado Rockies,115,W
447137,Away,Colorado Rockies,115,W
447155,Home,Miami Marlins,146,L
447168,Home,Miami Marlins,146,L
447183,Home,Miami Marlins,146,L
447193,Home,Miami Marlins,146,L
447210,Home,San Diego Padres,135,L
447225,Home,San Diego Padres,135,L
447240,Home,San Diego Padres,135,W
447261,Away,Tampa Bay Rays,139,W
447276,Away,Tampa Bay Rays,139,L
447299,Away,Toronto Blue Jays,141,L
447314,Away,Toronto Blue Jays,141,W
447329,Away,Toronto Blue Jays,141,W
447347,Home,New York Mets,121,L
447360,Home,New York Mets,121,W
447375,Home,New York Mets,121,L
447386,Home,New York Mets,121,W
447404,Home,St. Louis Cardinals,138,W
447419,Home,St. Louis Cardinals,138,W
447434,Home,St. Louis Cardinals,138,L
447439,Home,Los Angeles Angels,108,L
447450,Home,Los Angeles Angels,108,W
447465,Away,Los Angeles Angels,108,L
447479,Away,Los Angeles Angels,108,L
447493,Away,San Diego Padres,135,L
447508,Away,San Diego Padres,135,L
447523,Away,San Diego Padres,135,W
447532,Home,Cincinnati Reds,113,W
447543,Home,Cincinnati Reds,113,W
447558,Home,Cincinnati Reds,113,W
447585,Away,New York Mets,121,L
447600,Away,New York Mets,121,W
447615,Away,New York Mets,121,W
447629,Away,Chicago Cubs,112,L
447644,Away,Chicago Cubs,112,W
447659,Away,Chicago Cubs,112,L
447673,Away,Chicago Cubs,112,L
447680,Home,Atlanta Braves,144,W
447695,Home,Atlanta Braves,144,W
447710,Home,Atlanta Braves,144,W
447727,Home,Colorado Rockies,115,L
447738,Home,Colorado Rockies,115,W
447753,Home,Colorado Rockies,115,L
447779,Away,San Francisco Giants,137,W
447794,Away,San Francisco Giants,137,L
447809,Away,San Francisco Giants,137,L
447821,Away,Arizona Diamondbacks,109,L
447833,Away,Arizona Diamondbacks,109,W
447848,Away,Arizona Diamondbacks,109,W
447860,Home,Milwaukee Brewers,158,L
447874,Home,Milwaukee Brewers,158,W
447889,Home,Milwaukee Brewers,158,W
447904,Home,Milwaukee Brewers,158,W
447920,Home,Washington Nationals,120,W
447935,Home,Washington Nationals,120,W
447950,Home,Washington Nationals,120,W
447965,Away,Pittsburgh Pirates,134,L
447980,Away,Pittsburgh Pirates,134,L
447995,Away,Pittsburgh Pirates,134,L
448009,Away,Pittsburgh Pirates,134,W
448021,Away,Milwaukee Brewers,158,W
448037,Away,Milwaukee Brewers,158,L
448052,Away,Milwaukee Brewers,158,W
448062,Home,Colorado Rockies,115,W
448077,Home,Colorado Rockies,115,W
448092,Home,Colorado Rockies,115,W
448103,Home,Baltimore Orioles,110,W
448118,Home,Baltimore Orioles,110,L
448133,Home,Baltimore Orioles,110,L
