,game_id,home/away,opp_name,opp_code,result
0,446867,Away,Cleveland Indians,114,W
1,446888,Away,Cleveland Indians,114,L
2,446912,Away,Toronto Blue Jays,141,W
3,446927,Away,Toronto Blue Jays,141,W
4,446942,Away,Toronto Blue Jays,141,L
5,446958,Home,Baltimore Orioles,110,L
6,446970,Home,Baltimore Orioles,110,L
7,446983,Home,Baltimore Orioles,110,W
8,447020,Home,Toronto Blue Jays,141,W
9,447035,Home,Toronto Blue Jays,141,W
10,447050,Home,Toronto Blue Jays,141,L
11,447057,Home,Toronto Blue Jays,141,L
12,447071,Home,Tampa Bay Rays,139,L
13,447086,Home,Tampa Bay Rays,139,W
14,447100,Home,Tampa Bay Rays,139,L
15,447104,Away,Houston Astros,117,W
16,447119,Away,Houston Astros,117,L
17,447134,Away,Houston Astros,117,W
18,447149,Away,Atlanta Braves,144,W
19,447162,Away,Atlanta Braves,144,W
20,447176,Home,Atlanta Braves,144,W
21,447191,Home,Atlanta Braves,144,L
22,447209,Home,New York Yankees,147,W
23,447224,Home,New York Yankees,147,W
24,447239,Home,New York Yankees,147,W
25,447256,Away,Chicago White Sox,145,L
26,447271,Away,Chicago White Sox,145,W
27,447285,Away,Chicago White Sox,145,W
28,447296,Away,New York Yankees,147,L
29,447311,Away,New York Yankees,147,L
30,447326,Away,New York Yankees,147,W
31,447348,Home,Oakland Athletics,133,W
32,447361,Home,Oakland Athletics,133,W
33,447376,Home,Oakland Athletics,133,W
34,447384,Home,Houston Astros,117,W
35,447395,Home,Houston Astros,117,L
36,447410,Home,Houston Astros,117,W
37,447425,Home,Houston Astros,117,W
38,447445,Away,Kansas City Royals,118,L
39,447460,Away,Kansas City Royals,118,L
40,447437,Away,Kansas City Royals,118,W
41,447490,Home,Cleveland Indians,114,L
42,447505,Home,Cleveland Indians,114,W
43,447520,Home,Cleveland Indians,114,W
44,447545,Home,Colorado Rockies,115,W
45,447560,Home,Colorado Rockies,115,W
46,447573,Home,Colorado Rockies,115,L
47,447580,Away,Toronto Blue Jays,141,L
48,447595,Away,Toronto Blue Jays,141,L
49,447610,Away,Toronto Blue Jays,141,W
50,447624,Away,Baltimore Orioles,110,W
51,447639,Away,Baltimore Orioles,110,W
52,447655,Away,Baltimore Orioles,110,L
53,447670,Away,Baltimore Orioles,110,L
54,447692,Home,Toronto Blue Jays,141,L
55,447707,Home,Toronto Blue Jays,141,W
56,447722,Home,Toronto Blue Jays,141,L
57,447735,Away,San Francisco Giants,137,W
58,447750,Away,San Francisco Giants,137,L
59,447773,Away,Minnesota Twins,142,W
60,447788,Away,Minnesota Twins,142,W
61,447803,Away,Minnesota Twins,142,L
62,447827,Home,Baltimore Orioles,110,L
63,447842,Home,Baltimore Orioles,110,W
64,447857,Home,Baltimore Orioles,110,L
65,447878,Home,Seattle Mariners,136,L
66,447893,Home,Seattle Mariners,136,W
67,447908,Home,Seattle Mariners,136,W
68,447913,Home,Chicago White Sox,145,L
69,447923,Home,Chicago White Sox,145,L
70,447938,Home,Chicago White Sox,145,L
71,447953,Home,Chicago White Sox,145,W
72,447961,Away,Texas Rangers,140,W
73,447976,Away,Texas Rangers,140,L
74,447991,Away,Texas Rangers,140,L
75,448005,Away,Tampa Bay Rays,139,L
76,448017,Away,Tampa Bay Rays,139,W
77,448032,Away,Tampa Bay Rays,139,L
78,448065,Home,Los Angeles Angels,108,W
79,448080,Home,Los Angeles Angels,108,L
80,448095,Home,Los Angeles Angels,108,W
81,448116,Home,Texas Rangers,140,W
82,448131,Home,Texas Rangers,140,L
83,448146,Home,Texas Rangers,140,W
84,448170,Home,Tampa Bay Rays,139,W
85,448185,Home,Tampa Bay Rays,139,W
86,448200,Home,Tampa Bay Rays,139,W
87,448204,Away,New York Yankees,147,W
88,448219,Away,New York Yankees,147,W
89,448234,Away,New York Yankees,147,L
90,448270,Home,San Francisco Giants,137,W
91,448285,Home,San Francisco Giants,137,W
92,448295,Home,Minnesota Twins,142,W
93,448306,Home,Minnesota Twins,142,L
94,448321,Home,Minnesota Twins,142,L
95,448336,Home,Minnesota Twins,142,W
96,448348,Home,Detroit Tigers,116,L
97,448360,Home,Detroit Tigers,116,L
98,448375,Home,Detroit Tigers,116,L
99,448386,Away,Los Angeles Angels,108,L
100,448395,Away,Los Angeles Angels,108,W
101,448410,Away,Los Angeles Angels,108,L
102,448425,Away,Los Angeles Angels,108,W
103,448438,Away,Seattle Mariners,136,W
104,448446,Away,Seattle Mariners,136,L
105,448461,Away,Seattle Mariners,136,L
106,448476,Away,Seattle Mariners,136,W
107,448490,Away,Los Angeles Dodgers,119,W
