batterID,batterName,Hits,AB,battingSpot,Avg,pitcherID,pitcherName,pitcherERA,pitcherAvg
542993,Billy Burns,1,4,1,0.25,519242,Chris Sale,3.86,0.259
476704,Jed Lowrie,1,4,2,0.333,519242,Chris Sale,3.86,0.259
502210,Josh Reddick,1,4,3,0.25,519242,Chris Sale,3.86,0.259
502143,Danny Valencia,1,4,4,0.25,519242,Chris Sale,3.86,0.259
501981,Khris Davis,0,4,5,0.0,519242,Chris Sale,3.86,0.259
424825,Coco Crisp,0,1,6,0.0,519242,Chris Sale,3.86,0.259
458085,Chris Coghlan,0,1,7,0.0,519242,Chris Sale,3.86,0.259
519390,Stephen Vogt,1,4,8,0.25,519242,Chris Sale,3.86,0.259
475174,Yonder Alonso,0,1,9,0.0,519242,Chris Sale,3.86,0.259
424825,Coco Crisp,1,5,1,0.2,500779,Jose Quintana,3.18,0.292
476704,Jed Lowrie,2,5,2,0.375,500779,Jose Quintana,3.18,0.292
502210,Josh Reddick,1,5,3,0.222,500779,Jose Quintana,3.18,0.292
502143,Danny Valencia,0,4,4,0.125,500779,Jose Quintana,3.18,0.292
501981,Khris Davis,1,3,5,0.143,500779,Jose Quintana,3.18,0.292
456714,Billy Butler,0,4,6,0.286,500779,Jose Quintana,3.18,0.292
519390,Stephen Vogt,0,1,7,0.2,500779,Jose Quintana,3.18,0.292
475174,Yonder Alonso,1,4,8,0.2,500779,Jose Quintana,3.18,0.292
458085,Chris Coghlan,0,1,9,0.0,500779,Jose Quintana,3.18,0.292
542993,Billy Burns,2,4,1,0.375,607074,Carlos Rodon,2.57,0.259
502210,Josh Reddick,0,0,2,0.222,607074,Carlos Rodon,2.57,0.259
476704,Jed Lowrie,0,3,3,0.273,607074,Carlos Rodon,2.57,0.259
502143,Danny Valencia,0,4,4,0.1,607074,Carlos Rodon,2.57,0.259
424825,Coco Crisp,0,1,5,0.167,607074,Carlos Rodon,2.57,0.259
572033,Josh Phegley,1,4,6,0.6,607074,Carlos Rodon,2.57,0.259
592192,Mark Canha,1,4,7,0.143,607074,Carlos Rodon,2.57,0.259
475174,Yonder Alonso,0,3,8,0.125,607074,Carlos Rodon,2.57,0.259
543760,Marcus Semien,1,3,9,0.375,607074,Carlos Rodon,2.57,0.259
542993,Billy Burns,0,4,1,0.25,502009,Mat Latos,0.0,0.05
476704,Jed Lowrie,0,4,2,0.2,502009,Mat Latos,0.0,0.05
502210,Josh Reddick,0,4,3,0.154,502009,Mat Latos,0.0,0.05
502143,Danny Valencia,1,4,4,0.154,502009,Mat Latos,0.0,0.05
519390,Stephen Vogt,1,4,5,0.222,502009,Mat Latos,0.0,0.05
458085,Chris Coghlan,2,4,6,0.333,502009,Mat Latos,0.0,0.05
592192,Mark Canha,0,2,7,0.111,502009,Mat Latos,0.0,0.05
501981,Khris Davis,0,1,8,0.167,502009,Mat Latos,0.0,0.05
424825,Coco Crisp,0,3,9,0.125,502009,Mat Latos,0.0,0.05
542993,Billy Burns,2,5,1,0.294,592836,Taijuan Walker,3.0,0.28
476704,Jed Lowrie,0,4,2,0.158,592836,Taijuan Walker,3.0,0.28
502210,Josh Reddick,2,4,3,0.25,592836,Taijuan Walker,3.0,0.28
502143,Danny Valencia,1,4,4,0.176,592836,Taijuan Walker,3.0,0.28
519390,Stephen Vogt,0,4,5,0.154,592836,Taijuan Walker,3.0,0.28
425492,Ryan Madson,0,0,6,0.0,592836,Taijuan Walker,3.0,0.28
458085,Chris Coghlan,2,4,7,0.4,592836,Taijuan Walker,3.0,0.28
475174,Yonder Alonso,1,4,8,0.143,592836,Taijuan Walker,3.0,0.28
543760,Marcus Semien,0,4,9,0.231,592836,Taijuan Walker,3.0,0.28
424825,Coco Crisp,2,5,1,0.231,501992,Nate Karns,7.2,0.333
458085,Chris Coghlan,0,5,2,0.267,501992,Nate Karns,7.2,0.333
502210,Josh Reddick,1,4,3,0.263,501992,Nate Karns,7.2,0.333
502143,Danny Valencia,2,4,4,0.238,501992,Nate Karns,7.2,0.333
519390,Stephen Vogt,3,4,5,0.294,501992,Nate Karns,7.2,0.333
476704,Jed Lowrie,2,4,6,0.217,501992,Nate Karns,7.2,0.333
501981,Khris Davis,1,4,7,0.2,501992,Nate Karns,7.2,0.333
475174,Yonder Alonso,0,4,8,0.111,501992,Nate Karns,7.2,0.333
543760,Marcus Semien,0,4,9,0.176,501992,Nate Karns,7.2,0.333
424825,Coco Crisp,1,5,1,0.222,433587,Felix Hernandez,0.69,0.089
458085,Chris Coghlan,0,5,2,0.2,433587,Felix Hernandez,0.69,0.089
502210,Josh Reddick,0,4,3,0.227,433587,Felix Hernandez,0.69,0.089
519390,Stephen Vogt,0,4,4,0.238,433587,Felix Hernandez,0.69,0.089
476704,Jed Lowrie,1,4,5,0.222,433587,Felix Hernandez,0.69,0.089
501981,Khris Davis,0,4,6,0.174,433587,Felix Hernandez,0.69,0.089
475174,Yonder Alonso,1,4,7,0.136,433587,Felix Hernandez,0.69,0.089
448281,Sean Doolittle,0,0,8,0.0,433587,Felix Hernandez,0.69,0.089
543760,Marcus Semien,1,4,9,0.2,433587,Felix Hernandez,0.69,0.089
424825,Coco Crisp,2,5,1,0.261,607374,Nick Tropeano,0.0,0.286
456714,Billy Butler,0,1,2,0.273,607374,Nick Tropeano,0.0,0.286
