batterID,batterName,Hits,AB,battingSpot,Avg,pitcherID,pitcherName,pitcherERA,pitcherAvg
572191,Michael A. Taylor,0,2,1,0.0,527054,Julio Teheran,3.0,0.227
543685,Anthony Rendon,1,5,2,0.2,527054,Julio Teheran,3.0,0.227
547180,Bryce Harper,1,5,3,0.333,527054,Julio Teheran,3.0,0.227
475582,Ryan Zimmerman,1,5,4,0.2,527054,Julio Teheran,3.0,0.227
502517,Daniel Murphy,2,5,5,0.667,527054,Julio Teheran,3.0,0.227
150029,Jayson Werth,0,5,6,0.0,527054,Julio Teheran,3.0,0.227
467092,Wilson Ramos,2,5,7,0.4,527054,Julio Teheran,3.0,0.227
457787,Danny Espinosa,1,4,8,0.25,527054,Julio Teheran,3.0,0.227
449097,Jonathan Papelbon,0,0,9,0.0,527054,Julio Teheran,3.0,0.227
572191,Michael A. Taylor,0,4,1,0.0,502032,Bud Norris,3.86,0.231
543685,Anthony Rendon,0,4,2,0.125,502032,Bud Norris,3.86,0.231
547180,Bryce Harper,1,4,3,0.286,502032,Bud Norris,3.86,0.231
475582,Ryan Zimmerman,2,4,4,0.333,502032,Bud Norris,3.86,0.231
502517,Daniel Murphy,0,4,5,0.286,502032,Bud Norris,3.86,0.231
150029,Jayson Werth,0,4,6,0.0,502032,Bud Norris,3.86,0.231
467092,Wilson Ramos,2,4,7,0.444,502032,Bud Norris,3.86,0.231
457787,Danny Espinosa,2,4,8,0.429,502032,Bud Norris,3.86,0.231
449097,Jonathan Papelbon,0,0,9,0.0,502032,Bud Norris,3.86,0.231
572191,Michael A. Taylor,0,5,1,0.0,543045,Adam Conley,27.0,0.4
543685,Anthony Rendon,2,5,2,0.231,543045,Adam Conley,27.0,0.4
547180,Bryce Harper,1,5,3,0.3,543045,Adam Conley,27.0,0.4
475582,Ryan Zimmerman,1,5,4,0.333,543045,Adam Conley,27.0,0.4
544925,Matthew den Dekker,0,1,5,0.5,543045,Adam Conley,27.0,0.4
502517,Daniel Murphy,2,5,6,0.364,543045,Adam Conley,27.0,0.4
467092,Wilson Ramos,0,4,7,0.308,543045,Adam Conley,27.0,0.4
457787,Danny Espinosa,0,4,8,0.333,543045,Adam Conley,27.0,0.4
502317,Chris Heisey,0,1,9,0.0,543045,Adam Conley,27.0,0.4
572191,Michael A. Taylor,1,5,1,0.063,543408,Tom Koehler,2.84,0.32
543685,Anthony Rendon,3,5,2,0.333,543408,Tom Koehler,2.84,0.32
547180,Bryce Harper,2,4,3,0.385,543408,Tom Koehler,2.84,0.32
502517,Daniel Murphy,2,4,4,0.462,543408,Tom Koehler,2.84,0.32
150029,Jayson Werth,1,4,5,0.071,543408,Tom Koehler,2.84,0.32
467092,Wilson Ramos,0,4,6,0.235,543408,Tom Koehler,2.84,0.32
519208,Clint Robinson,1,4,7,0.167,543408,Tom Koehler,2.84,0.32
457787,Danny Espinosa,0,4,8,0.25,543408,Tom Koehler,2.84,0.32
449097,Jonathan Papelbon,0,0,9,0.0,543408,Tom Koehler,2.84,0.32
572191,Michael A. Taylor,2,5,1,0.143,502032,Bud Norris,6.0,0.312
543685,Anthony Rendon,1,5,2,0.304,502032,Bud Norris,6.0,0.312
547180,Bryce Harper,0,5,3,0.313,502032,Bud Norris,6.0,0.312
475582,Ryan Zimmerman,2,4,4,0.4,502032,Bud Norris,6.0,0.312
502517,Daniel Murphy,2,4,5,0.471,502032,Bud Norris,6.0,0.312
150029,Jayson Werth,0,4,6,0.063,502032,Bud Norris,6.0,0.312
467092,Wilson Ramos,4,4,7,0.381,502032,Bud Norris,6.0,0.312
457787,Danny Espinosa,0,3,8,0.2,502032,Bud Norris,6.0,0.312
449097,Jonathan Papelbon,0,0,9,0.0,502032,Bud Norris,6.0,0.312
572191,Michael A. Taylor,1,4,1,0.16,468504,Jhoulys Chacin,0.0,0.238
543685,Anthony Rendon,0,4,2,0.269,468504,Jhoulys Chacin,0.0,0.238
547180,Bryce Harper,1,4,3,0.3,468504,Jhoulys Chacin,0.0,0.238
553878,Felipe Vazquez,0,0,4,0.0,468504,Jhoulys Chacin,0.0,0.238
502517,Daniel Murphy,2,3,5,0.5,468504,Jhoulys Chacin,0.0,0.238
150029,Jayson Werth,1,3,6,0.105,468504,Jhoulys Chacin,0.0,0.238
519208,Clint Robinson,0,0,7,0.167,468504,Jhoulys Chacin,0.0,0.238
446653,Jose Lobaton,1,3,8,0.333,468504,Jhoulys Chacin,0.0,0.238
452220,Stephen Drew,1,1,9,0.25,468504,Jhoulys Chacin,0.0,0.238
572191,Michael A. Taylor,0,4,1,0.138,605538,Matt Wisler,4.97,0.229
543685,Anthony Rendon,0,1,2,0.259,605538,Matt Wisler,4.97,0.229
