batterID,batterName,Hits,AB,battingSpot,Avg,pitcherID,pitcherName,pitcherERA,pitcherAvg
446481,Sean Rodriguez,0,0,1,0.0,425794,Adam Wainwright,4.5,0.286
457705,Andrew McCutchen,0,3,2,0.0,425794,Adam Wainwright,4.5,0.286
501896,David Freese,2,4,3,0.5,425794,Adam Wainwright,4.5,0.286
516782,Starling Marte,0,4,4,0.0,425794,Adam Wainwright,4.5,0.286
465041,Francisco Cervelli,2,4,5,0.667,425794,Adam Wainwright,4.5,0.286
570256,Gregory Polanco,2,4,6,0.667,425794,Adam Wainwright,4.5,0.286
543281,Josh Harrison,0,2,7,0.0,425794,Adam Wainwright,4.5,0.286
474568,Jordy Mercer,1,4,8,0.333,425794,Adam Wainwright,4.5,0.286
453343,Mark Melancon,0,0,9,0.0,425794,Adam Wainwright,4.5,0.286
543456,Kyle Lobstein,0,0,1,0.0,608379,Michael Wacha,8.31,0.455
457705,Andrew McCutchen,3,5,2,0.429,608379,Michael Wacha,8.31,0.455
501896,David Freese,2,5,3,0.444,608379,Michael Wacha,8.31,0.455
516782,Starling Marte,0,5,4,0.0,608379,Michael Wacha,8.31,0.455
465041,Francisco Cervelli,1,5,5,0.375,608379,Michael Wacha,8.31,0.455
570256,Gregory Polanco,1,4,6,0.5,608379,Michael Wacha,8.31,0.455
543281,Josh Harrison,2,5,7,0.286,608379,Michael Wacha,8.31,0.455
474568,Jordy Mercer,2,5,8,0.375,608379,Michael Wacha,8.31,0.455
446481,Sean Rodriguez,0,0,9,0.0,608379,Michael Wacha,8.31,0.455
453343,Mark Melancon,0,0,1,0.0,502190,Mike Leake,8.31,0.368
457705,Andrew McCutchen,2,5,2,0.455,502190,Mike Leake,8.31,0.368
501896,David Freese,1,5,3,0.357,502190,Mike Leake,8.31,0.368
516782,Starling Marte,2,3,4,0.182,502190,Mike Leake,8.31,0.368
465041,Francisco Cervelli,1,4,5,0.364,502190,Mike Leake,8.31,0.368
570256,Gregory Polanco,0,4,6,0.429,502190,Mike Leake,8.31,0.368
543281,Josh Harrison,1,4,7,0.273,502190,Mike Leake,8.31,0.368
474568,Jordy Mercer,0,4,8,0.273,502190,Mike Leake,8.31,0.368
446481,Sean Rodriguez,1,2,9,1.0,502190,Mike Leake,8.31,0.368
453343,Mark Melancon,0,0,1,0.0,430580,Alfredo Simon,1.8,0.238
457705,Andrew McCutchen,0,5,2,0.333,430580,Alfredo Simon,1.8,0.238
501896,David Freese,1,4,3,0.353,430580,Alfredo Simon,1.8,0.238
516782,Starling Marte,3,4,4,0.333,430580,Alfredo Simon,1.8,0.238
465041,Francisco Cervelli,0,5,5,0.267,430580,Alfredo Simon,1.8,0.238
570256,Gregory Polanco,0,5,6,0.273,430580,Alfredo Simon,1.8,0.238
543281,Josh Harrison,0,5,7,0.188,430580,Alfredo Simon,1.8,0.238
474568,Jordy Mercer,2,5,8,0.333,430580,Alfredo Simon,1.8,0.238
446481,Sean Rodriguez,0,0,9,1.0,430580,Alfredo Simon,1.8,0.238
444379,John Jaso,2,5,1,0.25,628452,Raisel Iglesias,2.31,0.298
457705,Andrew McCutchen,1,4,2,0.316,628452,Raisel Iglesias,2.31,0.298
501896,David Freese,0,4,3,0.286,628452,Raisel Iglesias,2.31,0.298
516782,Starling Marte,0,4,4,0.263,628452,Raisel Iglesias,2.31,0.298
465041,Francisco Cervelli,3,4,5,0.389,628452,Raisel Iglesias,2.31,0.298
570256,Gregory Polanco,2,4,6,0.357,628452,Raisel Iglesias,2.31,0.298
543281,Josh Harrison,2,4,7,0.25,628452,Raisel Iglesias,2.31,0.298
474568,Jordy Mercer,0,4,8,0.263,628452,Raisel Iglesias,2.31,0.298
434604,Michael Morse,0,1,9,0.0,628452,Raisel Iglesias,2.31,0.298
444379,John Jaso,2,5,1,0.292,543532,Tim Melville,2.25,0.333
457705,Andrew McCutchen,1,5,2,0.318,543532,Tim Melville,2.25,0.333
501896,David Freese,1,5,3,0.269,543532,Tim Melville,2.25,0.333
516782,Starling Marte,2,5,4,0.292,543532,Tim Melville,2.25,0.333
570256,Gregory Polanco,0,4,5,0.313,543532,Tim Melville,2.25,0.333
543281,Josh Harrison,1,5,6,0.24,543532,Tim Melville,2.25,0.333
474568,Jordy Mercer,0,2,7,0.238,543532,Tim Melville,2.25,0.333
455755,Chris Stewart,2,4,8,0.5,543532,Tim Melville,2.25,0.333
491708,Arquimedes Caminero,0,0,9,0.0,543532,Tim Melville,2.25,0.333
501896,David Freese,0,0,1,0.269,434378,Justin Verlander,8.71,0.333
457705,Andrew McCutchen,1,5,2,0.296,434378,Justin Verlander,8.71,0.333
434604,Michael Morse,0,1,3,0.0,434378,Justin Verlander,8.71,0.333
516782,Starling Marte,2,5,4,0.31,434378,Justin Verlander,8.71,0.333
465041,Francisco Cervelli,3,4,5,0.455,434378,Justin Verlander,8.71,0.333
570256,Gregory Polanco,3,5,6,0.381,434378,Justin Verlander,8.71,0.333
543281,Josh Harrison,2,4,7,0.286,434378,Justin Verlander,8.71,0.333
446481,Sean Rodriguez,1,4,8,0.667,434378,Justin Verlander,8.71,0.333
474568,Jordy Mercer,1,3,9,0.25,434378,Justin Verlander,8.71,0.333
459964,Matt Joyce,0,4,1,0.222,434671,Anibal Sanchez,3.38,0.222
