batterID,batterName,Hits,AB,battingSpot,Avg,pitcherID,pitcherName,pitcherERA,pitcherAvg
606466,Ketel Marte,1,4,1,0.25,663978,Chris Paddack,0.0,0.2
444482,David Peralta,0,4,2,0.0,663978,Chris Paddack,0.0,0.2
516782,Starling Marte,1,4,3,0.25,663978,Chris Paddack,0.0,0.2
500871,Eduardo Escobar,0,4,4,0.0,663978,Chris Paddack,0.0,0.2
641796,Tim Locastro,0,0,5,0.0,663978,Chris Paddack,0.0,0.2
594777,Kole Calhoun,2,4,6,0.5,663978,Chris Paddack,0.0,0.2
608348,Carson Kelly,0,3,7,0.0,663978,Chris Paddack,0.0,0.2
545121,Ildemaro Vargas,0,1,8,0.0,663978,Chris Paddack,0.0,0.2
605113,Nick Ahmed,0,3,9,0.0,663978,Chris Paddack,0.0,0.2
606466,Ketel Marte,1,4,1,0.25,659275,Dinelson Lamet,1.8,0.25
444482,David Peralta,0,4,2,0.0,659275,Dinelson Lamet,1.8,0.25
516782,Starling Marte,2,4,3,0.375,659275,Dinelson Lamet,1.8,0.25
500871,Eduardo Escobar,0,4,4,0.0,659275,Dinelson Lamet,1.8,0.25
572233,Christian Walker,1,4,5,0.375,659275,Dinelson Lamet,1.8,0.25
594777,Kole Calhoun,1,4,6,0.429,659275,Dinelson Lamet,1.8,0.25
608348,Carson Kelly,0,0,7,0.0,659275,Dinelson Lamet,1.8,0.25
571875,Jake Lamb,0,3,8,0.25,659275,Dinelson Lamet,1.8,0.25
605113,Nick Ahmed,0,3,9,0.0,659275,Dinelson Lamet,1.8,0.25
606466,Ketel Marte,2,4,1,0.364,572070,Garrett Richards,0.0,0.067
444482,David Peralta,2,5,2,0.167,572070,Garrett Richards,0.0,0.067
516782,Starling Marte,1,5,3,0.308,572070,Garrett Richards,0.0,0.067
500871,Eduardo Escobar,1,4,4,0.083,572070,Garrett Richards,0.0,0.067
594777,Kole Calhoun,0,4,5,0.333,572070,Garrett Richards,0.0,0.067
608348,Carson Kelly,0,4,6,0.0,572070,Garrett Richards,0.0,0.067
545121,Ildemaro Vargas,1,2,7,0.333,572070,Garrett Richards,0.0,0.067
641796,Tim Locastro,0,0,8,0.0,572070,Garrett Richards,0.0,0.067
605113,Nick Ahmed,0,4,9,0.0,572070,Garrett Richards,0.0,0.067
606466,Ketel Marte,1,5,1,0.313,664192,Joey Lucchesi,4.91,0.333
545121,Ildemaro Vargas,1,4,2,0.286,664192,Joey Lucchesi,4.91,0.333
516782,Starling Marte,2,4,3,0.375,664192,Joey Lucchesi,4.91,0.333
500871,Eduardo Escobar,1,4,4,0.133,664192,Joey Lucchesi,4.91,0.333
572233,Christian Walker,0,4,5,0.273,664192,Joey Lucchesi,4.91,0.333
594777,Kole Calhoun,0,3,6,0.25,664192,Joey Lucchesi,4.91,0.333
519390,Stephen Vogt,0,0,7,0.0,664192,Joey Lucchesi,4.91,0.333
444482,David Peralta,0,4,8,0.125,664192,Joey Lucchesi,4.91,0.333
605113,Nick Ahmed,1,4,9,0.077,664192,Joey Lucchesi,4.91,0.333
606466,Ketel Marte,2,5,1,0.333,502043,Kyle Gibson,0.0,0.263
594777,Kole Calhoun,0,5,2,0.176,502043,Kyle Gibson,0.0,0.263
516782,Starling Marte,1,4,3,0.368,502043,Kyle Gibson,0.0,0.263
500871,Eduardo Escobar,1,5,4,0.158,502043,Kyle Gibson,0.0,0.263
572233,Christian Walker,1,4,5,0.267,502043,Kyle Gibson,0.0,0.263
444482,David Peralta,1,4,6,0.158,502043,Kyle Gibson,0.0,0.263
571875,Jake Lamb,0,4,7,0.111,502043,Kyle Gibson,0.0,0.263
519390,Stephen Vogt,1,4,8,0.167,502043,Kyle Gibson,0.0,0.263
605113,Nick Ahmed,1,4,9,0.125,502043,Kyle Gibson,0.0,0.263
606466,Ketel Marte,0,4,1,0.292,458681,Lance Lynn,0.0,0.077
641796,Tim Locastro,0,0,2,0.0,458681,Lance Lynn,0.0,0.077
500871,Eduardo Escobar,1,4,3,0.174,458681,Lance Lynn,0.0,0.077
572233,Christian Walker,2,4,4,0.316,458681,Lance Lynn,0.0,0.077
444482,David Peralta,1,3,5,0.182,458681,Lance Lynn,0.0,0.077
571875,Jake Lamb,0,4,6,0.077,458681,Lance Lynn,0.0,0.077
608348,Carson Kelly,1,4,7,0.083,458681,Lance Lynn,0.0,0.077
445055,Jon Jay,1,3,8,0.333,458681,Lance Lynn,0.0,0.077
605113,Nick Ahmed,0,4,9,0.1,458681,Lance Lynn,0.0,0.077
606466,Ketel Marte,2,4,1,0.321,548389,Ross Stripling,2.92,0.178
594777,Kole Calhoun,0,4,2,0.125,548389,Ross Stripling,2.92,0.178
516782,Starling Marte,0,3,3,0.333,548389,Ross Stripling,2.92,0.178
500871,Eduardo Escobar,0,4,4,0.148,548389,Ross Stripling,2.92,0.178
572233,Christian Walker,1,4,5,0.304,548389,Ross Stripling,2.92,0.178
545121,Ildemaro Vargas,0,2,6,0.222,548389,Ross Stripling,2.92,0.178
608348,Carson Kelly,2,4,7,0.188,548389,Ross Stripling,2.92,0.178
662139,Daulton Varsho,0,1,8,0.0,548389,Ross Stripling,2.92,0.178
605113,Nick Ahmed,0,4,9,0.083,548389,Ross Stripling,2.92,0.178
606466,Ketel Marte,2,4,1,0.344,664062,Tony Gonsolin,0.0,0.083
594777,Kole Calhoun,1,4,2,0.154,664062,Tony Gonsolin,0.0,0.083
516782,Starling Marte,0,4,3,0.292,664062,Tony Gonsolin,0.0,0.083
500871,Eduardo Escobar,0,4,4,0.133,664062,Tony Gonsolin,0.0,0.083
572233,Christian Walker,2,4,5,0.333,664062,Tony Gonsolin,0.0,0.083
444482,David Peralta,2,4,6,0.222,664062,Tony Gonsolin,0.0,0.083
608348,Carson Kelly,1,2,7,0.222,664062,Tony Gonsolin,0.0,0.083
605113,Nick Ahmed,0,2,8,0.08,664062,Tony Gonsolin,0.0,0.083
