game_id,home/away,opp_name,opp_code,result
529407,Home,Chicago Cubs,112,L
529422,Home,Chicago Cubs,112,W
529431,Home,Chicago Cubs,112,L
529446,Home,Chicago Cubs,112,W
529458,Home,Boston Red Sox,111,L
529472,Home,Boston Red Sox,111,L
529503,Away,Philadelphia Phillies,143,L
529525,Away,Philadelphia Phillies,143,L
529540,Away,Philadelphia Phillies,143,W
529554,Home,New York Mets,121,L
529567,Home,New York Mets,121,L
529581,Home,New York Mets,121,L
529607,Home,Pittsburgh Pirates,134,W
529622,Home,Pittsburgh Pirates,134,L
529637,Home,Pittsburgh Pirates,134,L
529649,Away,New York Yankees,147,L
529663,Away,New York Yankees,147,W
529686,Away,Milwaukee Brewers,158,L
529697,Away,Milwaukee Brewers,158,L
529712,Away,Milwaukee Brewers,158,L
529727,Away,Milwaukee Brewers,158,L
529739,Away,Los Angeles Dodgers,119,L
529751,Away,Los Angeles Dodgers,119,W
529766,Away,Los Angeles Dodgers,119,W
529789,Home,Colorado Rockies,115,L
529804,Home,Colorado Rockies,115,W
529819,Home,Colorado Rockies,115,W
529835,Home,Philadelphia Phillies,143,W
529850,Home,Philadelphia Phillies,143,W
529865,Home,Philadelphia Phillies,143,L
529889,Away,Cincinnati Reds,113,L
529904,Away,Cincinnati Reds,113,W
529920,Away,Cincinnati Reds,113,W
529928,Away,Chicago Cubs,112,L
529941,Away,Chicago Cubs,112,L
529956,Away,Chicago Cubs,112,L
529962,Home,Atlanta Braves,144,L
529972,Home,Atlanta Braves,144,W
529987,Home,Atlanta Braves,144,L
530002,Home,Atlanta Braves,144,L
530030,Home,Los Angeles Dodgers,119,W
530044,Home,Los Angeles Dodgers,119,W
530056,Home,Los Angeles Dodgers,119,L
530069,Away,Atlanta Braves,144,W
530084,Away,Atlanta Braves,144,L
530099,Away,Atlanta Braves,144,L
530113,Away,New York Mets,121,L
530125,Away,New York Mets,121,W
530140,Away,New York Mets,121,W
530168,Home,Washington Nationals,120,L
530183,Home,Washington Nationals,120,L
530198,Home,Washington Nationals,120,L
530204,Away,San Diego Padres,135,W
530219,Away,San Diego Padres,135,L
530234,Away,San Diego Padres,135,L
530248,Away,San Diego Padres,135,L
530260,Away,Arizona Diamondbacks,109,L
530275,Away,Arizona Diamondbacks,109,L
530290,Away,Arizona Diamondbacks,109,L
530311,Away,St. Louis Cardinals,138,W
530326,Away,St. Louis Cardinals,138,W
530340,Away,St. Louis Cardinals,138,L
530354,Home,San Diego Padres,135,W
530369,Home,San Diego Padres,135,L
530384,Home,San Diego Padres,135,L
530394,Home,San Francisco Giants,137,W
530407,Home,San Francisco Giants,137,W
530422,Home,San Francisco Giants,137,W
530433,Home,San Francisco Giants,137,L
530442,Away,Baltimore Orioles,110,W
530457,Away,Baltimore Orioles,110,W
530472,Away,Baltimore Orioles,110,L
530483,Away,San Francisco Giants,137,W
530496,Away,San Francisco Giants,137,L
530510,Away,San Francisco Giants,137,L
530534,Away,Colorado Rockies,115,L
530549,Away,Colorado Rockies,115,W
530564,Away,Colorado Rockies,115,W
530573,Home,Arizona Diamondbacks,109,W
530584,Home,Arizona Diamondbacks,109,L
530599,Home,Arizona Diamondbacks,109,L
530613,Home,Arizona Diamondbacks,109,L
530634,Home,New York Mets,121,W
530649,Home,New York Mets,121,W
530664,Home,New York Mets,121,L
530677,Home,Tampa Bay Rays,139,W
530692,Home,Tampa Bay Rays,139,L
530707,Home,Tampa Bay Rays,139,W
530712,Away,Washington Nationals,120,L
530723,Away,Washington Nationals,120,L
530738,Away,Washington Nationals,120,L
530753,Away,Washington Nationals,120,W
530766,Home,Milwaukee Brewers,158,W
530778,Home,Milwaukee Brewers,158,L
530793,Home,Milwaukee Brewers,158,W
530820,Home,Philadelphia Phillies,143,L
530835,Home,Philadelphia Phillies,143,W
530850,Home,Philadelphia Phillies,143,W
530866,Away,Tampa Bay Rays,139,W
530881,Away,Tampa Bay Rays,139,W
530896,Away,Tampa Bay Rays,139,L
530904,Home,Atlanta Braves,144,L
530917,Home,Atlanta Braves,144,W
530955,Home,Washington Nationals,120,L
530970,Home,Washington Nationals,120,L
530985,Home,Washington Nationals,120,W
531000,Home,Washington Nationals,120,W
531004,Away,Atlanta Braves,144,L
531018,Away,Atlanta Braves,144,L
531043,Away,Philadelphia Phillies,143,L
531058,Away,Philadelphia Phillies,143,L
531073,Away,Philadelphia Phillies,143,L
531088,Away,Philadelphia Phillies,143,L
531103,Home,St. Louis Cardinals,138,W
531118,Home,St. Louis Cardinals,138,L
531132,Home,St. Louis Cardinals,138,L
531148,Home,New York Mets,121,L
531163,Home,New York Mets,121,W
531178,Home,New York Mets,121,L
531033,Away,Atlanta Braves,144,L
531190,Away,Atlanta Braves,144,L
531201,Away,Atlanta Braves,144,L
531216,Away,Atlanta Braves,144,L
531243,Away,Washington Nationals,120,L
531258,Away,Washington Nationals,120,W
531273,Away,Washington Nationals,120,W
531297,Home,New York Yankees,147,L
531312,Home,New York Yankees,147,W
531318,Home,Atlanta Braves,144,L
531327,Home,Atlanta Braves,144,W
531342,Home,Atlanta Braves,144,W
531357,Home,Atlanta Braves,144,L
531384,Away,Boston Red Sox,111,L
531398,Away,Boston Red Sox,111,L
531431,Home,Toronto Blue Jays,141,L
531446,Home,Toronto Blue Jays,141,W
531461,Home,Toronto Blue Jays,141,L
531472,Home,Philadelphia Phillies,143,W
531487,Home,Philadelphia Phillies,143,L
531502,Home,Philadelphia Phillies,143,W
531518,Away,Pittsburgh Pirates,134,L
531533,Away,Pittsburgh Pirates,134,L
531573,Away,New York Mets,121,W
531588,Away,New York Mets,121,L
531599,Away,New York Mets,121,L
531561,Away,New York Mets,121,L
531610,Away,Philadelphia Phillies,143,L
531625,Away,Philadelphia Phillies,143,L
531640,Away,Philadelphia Phillies,143,W
531660,Home,Washington Nationals,120,W
531675,Home,Washington Nationals,120,L
531692,Home,Cincinnati Reds,113,L
531701,Home,Cincinnati Reds,113,W
531716,Home,Cincinnati Reds,113,W
531731,Home,Cincinnati Reds,113,W
531747,Away,Washington Nationals,120,L
531762,Away,Washington Nationals,120,L
531777,Away,Washington Nationals,120,L
531800,Away,New York Mets,121,W
531815,Away,New York Mets,121,L
531830,Away,New York Mets,121,L
