game_id,home/away,opp_name,opp_code,result
529418,Away,Los Angeles Dodgers,119,W
529429,Away,Los Angeles Dodgers,119,W
529442,Away,Los Angeles Dodgers,119,L
529454,Away,Los Angeles Dodgers,119,L
529480,Home,Seattle Mariners,136,L
529492,Home,Seattle Mariners,136,W
529524,Home,Los Angeles Dodgers,119,W
529539,Home,Los Angeles Dodgers,119,L
529547,Home,Arizona Diamondbacks,109,L
529560,Home,Arizona Diamondbacks,109,W
529574,Home,Arizona Diamondbacks,109,L
529595,Away,San Diego Padres,135,W
529608,Away,San Diego Padres,135,L
529623,Away,San Diego Padres,135,L
529638,Away,San Diego Padres,135,L
529665,Away,Arizona Diamondbacks,109,L
529679,Away,Arizona Diamondbacks,109,W
529689,Away,Arizona Diamondbacks,109,L
529702,Away,Los Angeles Angels,108,W
529717,Away,Los Angeles Angels,108,L
529732,Away,Los Angeles Angels,108,W
529744,Home,Washington Nationals,120,W
529759,Home,Washington Nationals,120,W
529774,Home,Washington Nationals,120,L
529791,Home,Los Angeles Dodgers,119,W
529513,Home,Los Angeles Dodgers,119,L
529806,Home,Los Angeles Dodgers,119,W
529821,Home,Los Angeles Dodgers,119,W
529837,Home,San Diego Padres,135,W
529852,Home,San Diego Padres,135,L
529867,Home,San Diego Padres,135,W
529893,Away,Atlanta Braves,144,W
529909,Away,Atlanta Braves,144,W
529924,Away,Atlanta Braves,144,W
529931,Away,Philadelphia Phillies,143,L
529945,Away,Philadelphia Phillies,143,L
529959,Away,Philadelphia Phillies,143,L
529968,Away,Philadelphia Phillies,143,L
529981,Away,Pittsburgh Pirates,134,L
529996,Away,Pittsburgh Pirates,134,L
530011,Away,Pittsburgh Pirates,134,W
530017,Home,Cincinnati Reds,113,W
530026,Home,Cincinnati Reds,113,W
530041,Home,Cincinnati Reds,113,L
530054,Home,Colorado Rockies,115,L
530066,Home,Colorado Rockies,115,L
530081,Home,Colorado Rockies,115,W
530096,Home,Colorado Rockies,115,W
530129,Away,Houston Astros,117,L
530144,Away,Houston Astros,117,L
530165,Away,Chicago Cubs,112,L
530180,Away,Chicago Cubs,112,W
530195,Away,Chicago Cubs,112,L
530208,Away,Colorado Rockies,115,L
530223,Away,Colorado Rockies,115,L
530238,Away,Colorado Rockies,115,W
530264,Home,Philadelphia Phillies,143,W
530279,Home,Philadelphia Phillies,143,W
530294,Home,Philadelphia Phillies,143,W
530300,Home,Arizona Diamondbacks,109,W
530303,Home,Arizona Diamondbacks,109,L
530318,Home,Arizona Diamondbacks,109,W
530355,Away,Washington Nationals,120,W
530370,Away,Washington Nationals,120,L
530385,Away,Washington Nationals,120,W
530394,Away,Miami Marlins,146,L
530407,Away,Miami Marlins,146,L
530422,Away,Miami Marlins,146,L
530433,Away,Miami Marlins,146,W
530447,Away,Los Angeles Dodgers,119,L
530462,Away,Los Angeles Dodgers,119,L
530477,Away,Los Angeles Dodgers,119,W
530483,Home,Miami Marlins,146,L
530496,Home,Miami Marlins,146,W
530510,Home,Miami Marlins,146,W
530524,Home,San Diego Padres,135,W
530538,Home,San Diego Padres,135,L
530553,Home,San Diego Padres,135,W
530568,Home,San Diego Padres,135,W
530588,Home,Colorado Rockies,115,W
530603,Home,Colorado Rockies,115,W
530615,Home,Colorado Rockies,115,L
530636,Away,Arizona Diamondbacks,109,W
530651,Away,Arizona Diamondbacks,109,W
530666,Away,Arizona Diamondbacks,109,W
530675,Away,Colorado Rockies,115,L
530690,Away,Colorado Rockies,115,L
530705,Away,Colorado Rockies,115,L
530714,Home,St. Louis Cardinals,138,L
530728,Home,St. Louis Cardinals,138,W
530743,Home,St. Louis Cardinals,138,L
530758,Home,St. Louis Cardinals,138,W
530761,Home,Chicago Cubs,112,W
530773,Home,Chicago Cubs,112,L
530788,Home,Chicago Cubs,112,W
530819,Home,Oakland Athletics,133,W
530834,Home,Oakland Athletics,133,L
530849,Home,Oakland Athletics,133,L
530871,Away,Oakland Athletics,133,W
530886,Away,Oakland Athletics,133,L
530901,Away,Oakland Athletics,133,L
530928,Away,Seattle Mariners,136,W
530942,Away,Seattle Mariners,136,L
530949,Home,Milwaukee Brewers,158,L
530961,Home,Milwaukee Brewers,158,L
530976,Home,Milwaukee Brewers,158,L
530991,Home,Milwaukee Brewers,158,W
531007,Away,San Diego Padres,135,W
531022,Away,San Diego Padres,135,W
531047,Away,Arizona Diamondbacks,109,W
531061,Away,Arizona Diamondbacks,109,L
531076,Away,Arizona Diamondbacks,109,L
531091,Away,Arizona Diamondbacks,109,W
531097,Home,Houston Astros,117,L
531110,Home,Houston Astros,117,L
531138,Home,Pittsburgh Pirates,134,L
531151,Home,Pittsburgh Pirates,134,W
531166,Home,Pittsburgh Pirates,134,L
531181,Home,Pittsburgh Pirates,134,W
531191,Away,Los Angeles Dodgers,119,W
531205,Away,Los Angeles Dodgers,119,W
531220,Away,Los Angeles Dodgers,119,L
531246,Away,Cincinnati Reds,113,L
531261,Away,Cincinnati Reds,113,L
531276,Away,Cincinnati Reds,113,L
531285,Away,New York Mets,121,W
531300,Away,New York Mets,121,L
531315,Away,New York Mets,121,L
531326,Away,New York Mets,121,W
531340,Home,Texas Rangers,140,L
531355,Home,Texas Rangers,140,W
531370,Home,Texas Rangers,140,W
531372,Home,Arizona Diamondbacks,109,W
531379,Home,Arizona Diamondbacks,109,W
531394,Home,Arizona Diamondbacks,109,L
531427,Home,New York Mets,121,W
531442,Home,New York Mets,121,L
531457,Home,New York Mets,121,L
531474,Away,Colorado Rockies,115,L
531489,Away,Colorado Rockies,115,L
531503,Away,Colorado Rockies,115,L
531522,Away,Milwaukee Brewers,158,L
531537,Away,Milwaukee Brewers,158,L
531552,Away,Milwaukee Brewers,158,L
531556,Home,Atlanta Braves,144,L
531568,Home,Atlanta Braves,144,L
531583,Home,Atlanta Braves,144,L
531607,Home,Colorado Rockies,115,W
531622,Home,Colorado Rockies,115,W
531637,Home,Colorado Rockies,115,L
531655,Away,San Diego Padres,135,W
531670,Away,San Diego Padres,135,W
531685,Away,San Diego Padres,135,L
531710,Away,St. Louis Cardinals,138,L
531725,Away,St. Louis Cardinals,138,L
531740,Away,St. Louis Cardinals,138,L
531753,Home,San Diego Padres,135,L
531768,Home,San Diego Padres,135,W
531783,Home,San Diego Padres,135,L
531799,Home,Los Angeles Dodgers,119,L
531814,Home,Los Angeles Dodgers,119,L
531829,Home,Los Angeles Dodgers,119,L
