game_id,home/away,opp_name,opp_code,result
529414,Away,Baltimore Orioles,110,L
529438,Away,Baltimore Orioles,110,W
529451,Away,Baltimore Orioles,110,W
529465,Away,Pittsburgh Pirates,134,L
529490,Away,Pittsburgh Pirates,134,W
529505,Home,Seattle Mariners,136,W
529529,Home,Seattle Mariners,136,L
529551,Home,Houston Astros,117,L
529564,Home,Houston Astros,117,W
529578,Home,Houston Astros,117,W
529589,Home,Chicago White Sox,145,W
529658,Home,Cleveland Indians,114,L
529673,Home,Cleveland Indians,114,W
529698,Away,Tampa Bay Rays,139,L
529713,Away,Tampa Bay Rays,139,L
529728,Away,Tampa Bay Rays,139,L
529740,Away,New York Yankees,147,L
529753,Away,New York Yankees,147,L
529768,Away,New York Yankees,147,L
529781,Away,New York Yankees,147,L
529788,Home,Cincinnati Reds,113,L
529803,Home,Cincinnati Reds,113,W
529818,Home,Cincinnati Reds,113,L
529840,Home,Toronto Blue Jays,141,L
529855,Home,Toronto Blue Jays,141,L
529870,Home,Toronto Blue Jays,141,W
529876,Away,Chicago White Sox,145,L
529890,Away,Chicago White Sox,145,W
529905,Away,Chicago White Sox,145,W
529921,Away,Chicago White Sox,145,W
529929,Away,St. Louis Cardinals,138,W
529942,Away,St. Louis Cardinals,138,W
529967,Away,Los Angeles Angels,108,L
529978,Away,Los Angeles Angels,108,W
529993,Away,Los Angeles Angels,108,W
530008,Away,Los Angeles Angels,108,L
529544,Home,Seattle Mariners,136,L
530035,Home,St. Louis Cardinals,138,W
530049,Home,St. Louis Cardinals,138,L
530070,Home,Milwaukee Brewers,158,L
530085,Home,Milwaukee Brewers,158,L
530100,Home,Milwaukee Brewers,158,W
530111,Home,Detroit Tigers,116,W
530122,Home,Detroit Tigers,116,W
530137,Home,Detroit Tigers,116,L
530162,Away,Seattle Mariners,136,L
530177,Away,Seattle Mariners,136,L
530192,Away,Seattle Mariners,136,L
530205,Away,Kansas City Royals,118,W
530220,Away,Kansas City Royals,118,L
530235,Away,Kansas City Royals,118,L
530246,Home,Cleveland Indians,114,L
530258,Home,Cleveland Indians,114,W
530273,Home,Cleveland Indians,114,W
530288,Home,Cleveland Indians,114,W
530306,Home,Chicago White Sox,145,W
529600,Home,Chicago White Sox,145,L
530321,Home,Chicago White Sox,145,L
530334,Home,Chicago White Sox,145,W
530350,Home,Los Angeles Angels,108,L
530365,Home,Los Angeles Angels,108,L
530380,Home,Los Angeles Angels,108,W
530403,Away,Detroit Tigers,116,W
530418,Away,Detroit Tigers,116,L
530430,Away,Detroit Tigers,116,L
530443,Away,Cleveland Indians,114,W
530458,Away,Cleveland Indians,114,W
530473,Away,Cleveland Indians,114,L
530492,Home,Boston Red Sox,111,W
530506,Home,Boston Red Sox,111,W
530520,Home,Boston Red Sox,111,L
530541,Home,Texas Rangers,140,L
530556,Home,Texas Rangers,140,L
530571,Home,Texas Rangers,140,W
530591,Away,Chicago White Sox,145,L
530606,Away,Chicago White Sox,145,L
530619,Away,Chicago White Sox,145,W
530633,Away,Chicago Cubs,112,L
530648,Away,Chicago Cubs,112,L
530663,Away,Chicago Cubs,112,L
530673,Away,Milwaukee Brewers,158,L
530686,Away,Milwaukee Brewers,158,L
530701,Away,Milwaukee Brewers,158,L
530709,Home,Baltimore Orioles,110,W
