batterID,batterName,Hits,AB,battingSpot,Avg,pitcherID,pitcherName,pitcherERA,pitcherAvg
664023,Ian Happ,1,5,1,0.2,570632,Jose Urena,11.25,0.353
592178,Kris Bryant,1,5,2,0.25,570632,Jose Urena,11.25,0.353
519203,Anthony Rizzo,1,4,3,0.25,570632,Jose Urena,11.25,0.353
575929,Willson Contreras,1,5,4,0.2,570632,Jose Urena,11.25,0.353
546991,Albert Almora Jr.,0,1,5,0.0,570632,Jose Urena,11.25,0.353
608365,Addison Russell,2,4,6,0.667,570632,Jose Urena,11.25,0.353
518792,Jason Heyward,1,4,7,0.333,570632,Jose Urena,11.25,0.353
595879,Javier Baez,0,4,8,0.0,570632,Jose Urena,11.25,0.353
543557,Mike Montgomery,0,0,9,0.0,570632,Jose Urena,11.25,0.353
605170,Victor Caratini,0,3,1,0.0,592761,Caleb Smith,1.69,0.2
592178,Kris Bryant,3,7,2,0.4,592761,Caleb Smith,1.69,0.2
519203,Anthony Rizzo,0,8,3,0.091,592761,Caleb Smith,1.69,0.2
575929,Willson Contreras,1,8,4,0.167,592761,Caleb Smith,1.69,0.2
518792,Jason Heyward,0,3,5,0.167,592761,Caleb Smith,1.69,0.2
453344,Brandon Morrow,0,0,6,0.0,592761,Caleb Smith,1.69,0.2
450314,Ben Zobrist,3,7,7,0.429,592761,Caleb Smith,1.69,0.2
595879,Javier Baez,0,7,8,0.0,592761,Caleb Smith,1.69,0.2
664023,Ian Happ,0,4,9,0.111,592761,Caleb Smith,1.69,0.2
543557,Mike Montgomery,0,0,1,0.0,628333,Odrisamer Despaigne,6.0,0.273
592178,Kris Bryant,2,6,2,0.4,628333,Odrisamer Despaigne,6.0,0.273
519203,Anthony Rizzo,1,6,3,0.118,628333,Odrisamer Despaigne,6.0,0.273
575929,Willson Contreras,2,5,4,0.235,628333,Odrisamer Despaigne,6.0,0.273
595879,Javier Baez,1,1,5,0.091,628333,Odrisamer Despaigne,6.0,0.273
608365,Addison Russell,2,5,6,0.4,628333,Odrisamer Despaigne,6.0,0.273
450314,Ben Zobrist,1,5,7,0.4,628333,Odrisamer Despaigne,6.0,0.273
518792,Jason Heyward,2,4,8,0.3,628333,Odrisamer Despaigne,6.0,0.273
546991,Albert Almora Jr.,0,2,9,0.143,628333,Odrisamer Despaigne,6.0,0.273
546991,Albert Almora Jr.,1,5,1,0.167,596071,Dillon Peters,0.0,0.25
