batterID,batterName,Hits,AB,battingSpot,Avg,pitcherID,pitcherName,pitcherERA,pitcherAvg
542255,Ender Inciarte,1,4,1,0.25,605400,Aaron Nola,1.69,0.158
645277,Ozzie Albies,1,5,2,0.2,605400,Aaron Nola,1.69,0.158
518692,Freddie Freeman,1,5,3,0.5,605400,Aaron Nola,1.69,0.158
455976,Nick Markakis,1,5,4,0.2,605400,Aaron Nola,1.69,0.158
488721,Peter Bourjos,0,0,5,0.0,605400,Aaron Nola,1.69,0.158
455755,Chris Stewart,0,0,6,0.0,605400,Aaron Nola,1.69,0.158
621020,Dansby Swanson,0,4,7,0.0,605400,Aaron Nola,1.69,0.158
527055,Arodys Vizcaino,0,0,8,0.0,605400,Aaron Nola,1.69,0.158
518586,Charlie Culberson,1,1,9,1.0,605400,Aaron Nola,1.69,0.158
542255,Ender Inciarte,1,5,1,0.222,601713,Nick Pivetta,6.75,0.385
645277,Ozzie Albies,0,5,2,0.1,601713,Nick Pivetta,6.75,0.385
518692,Freddie Freeman,0,5,3,0.25,601713,Nick Pivetta,6.75,0.385
455976,Nick Markakis,1,5,4,0.222,601713,Nick Pivetta,6.75,0.385
455755,Chris Stewart,0,3,5,0.0,601713,Nick Pivetta,6.75,0.385
488721,Peter Bourjos,0,1,6,0.0,601713,Nick Pivetta,6.75,0.385
641438,Shane Carle,0,1,7,0.0,601713,Nick Pivetta,6.75,0.385
475247,Ryan Flaherty,2,5,8,0.375,601713,Nick Pivetta,6.75,0.385
518586,Charlie Culberson,0,1,9,0.5,601713,Nick Pivetta,6.75,0.385
542255,Ender Inciarte,3,6,1,0.333,592826,Vince Velasquez,13.5,0.562
645277,Ozzie Albies,1,6,2,0.125,592826,Vince Velasquez,13.5,0.562
518692,Freddie Freeman,2,6,3,0.333,592826,Vince Velasquez,13.5,0.562
502051,Josh Ravin,0,0,4,0.0,592826,Vince Velasquez,13.5,0.562
572669,Lane Adams,1,1,5,0.667,592826,Vince Velasquez,13.5,0.562
621020,Dansby Swanson,2,6,6,0.357,592826,Vince Velasquez,13.5,0.562
475247,Ryan Flaherty,4,5,7,0.538,592826,Vince Velasquez,13.5,0.562
455755,Chris Stewart,2,4,8,0.286,592826,Vince Velasquez,13.5,0.562
488721,Peter Bourjos,0,2,9,0.0,592826,Vince Velasquez,13.5,0.562
542255,Ender Inciarte,1,4,1,0.316,543699,Tanner Roark,1.29,0.167
645277,Ozzie Albies,0,4,2,0.1,543699,Tanner Roark,1.29,0.167
518692,Freddie Freeman,1,4,3,0.333,543699,Tanner Roark,1.29,0.167
455976,Nick Markakis,0,4,4,0.25,543699,Tanner Roark,1.29,0.167
605512,Preston Tucker,1,3,5,0.4,543699,Tanner Roark,1.29,0.167
621020,Dansby Swanson,0,3,6,0.294,543699,Tanner Roark,1.29,0.167
475247,Ryan Flaherty,1,3,7,0.5,543699,Tanner Roark,1.29,0.167
455755,Chris Stewart,0,3,8,0.2,543699,Tanner Roark,1.29,0.167
518693,Sam Freeman,0,0,9,0.0,543699,Tanner Roark,1.29,0.167
542255,Ender Inciarte,0,5,1,0.261,595918,A.J. Cole,24.55,0.526
645277,Ozzie Albies,3,5,2,0.2,595918,A.J. Cole,24.55,0.526
518692,Freddie Freeman,2,5,3,0.4,595918,A.J. Cole,24.55,0.526
595465,Dan Winkler,0,0,4,0.0,595918,A.J. Cole,24.55,0.526
572669,Lane Adams,1,1,5,0.6,595918,A.J. Cole,24.55,0.526
621020,Dansby Swanson,2,5,6,0.318,595918,A.J. Cole,24.55,0.526
475247,Ryan Flaherty,1,4,7,0.474,595918,A.J. Cole,24.55,0.526
455755,Chris Stewart,1,5,8,0.214,595918,A.J. Cole,24.55,0.526
488721,Peter Bourjos,0,1,9,0.0,595918,A.J. Cole,24.55,0.526
542255,Ender Inciarte,0,4,1,0.231,453286,Max Scherzer,1.64,0.244
645277,Ozzie Albies,0,4,2,0.172,453286,Max Scherzer,1.64,0.244
518692,Freddie Freeman,2,4,3,0.421,453286,Max Scherzer,1.64,0.244
455976,Nick Markakis,1,4,4,0.32,453286,Max Scherzer,1.64,0.244
527055,Arodys Vizcaino,0,0,5,0.0,453286,Max Scherzer,1.64,0.244
518586,Charlie Culberson,1,4,6,0.333,453286,Max Scherzer,1.64,0.244
475247,Ryan Flaherty,1,4,7,0.435,453286,Max Scherzer,1.64,0.244
542208,Carlos Perez,0,4,8,0.0,453286,Max Scherzer,1.64,0.244
488721,Peter Bourjos,0,2,9,0.0,453286,Max Scherzer,1.64,0.244
542255,Ender Inciarte,1,5,1,0.226,608566,German Marquez,6.52,0.289
645277,Ozzie Albies,2,5,2,0.206,608566,German Marquez,6.52,0.289
518692,Freddie Freeman,1,5,3,0.409,608566,German Marquez,6.52,0.289
455976,Nick Markakis,1,5,4,0.31,608566,German Marquez,6.52,0.289
435559,Kurt Suzuki,1,5,5,0.25,608566,German Marquez,6.52,0.289
641438,Shane Carle,0,0,6,0.0,608566,German Marquez,6.52,0.289
621020,Dansby Swanson,3,5,7,0.37,608566,German Marquez,6.52,0.289
475247,Ryan Flaherty,0,5,8,0.4,608566,German Marquez,6.52,0.289
488721,Peter Bourjos,0,1,9,0.0,608566,German Marquez,6.52,0.289
542255,Ender Inciarte,1,5,1,0.222,518452,Chad Bettis,2.53,0.237
645277,Ozzie Albies,1,3,2,0.216,518452,Chad Bettis,2.53,0.237
518692,Freddie Freeman,1,5,3,0.37,518452,Chad Bettis,2.53,0.237
455976,Nick Markakis,1,5,4,0.303,518452,Chad Bettis,2.53,0.237
488721,Peter Bourjos,0,0,5,0.0,518452,Chad Bettis,2.53,0.237
621020,Dansby Swanson,1,4,6,0.367,518452,Chad Bettis,2.53,0.237
475247,Ryan Flaherty,2,4,7,0.414,518452,Chad Bettis,2.53,0.237
542208,Carlos Perez,1,4,8,0.143,518452,Chad Bettis,2.53,0.237
527055,Arodys Vizcaino,0,0,9,0.0,518452,Chad Bettis,2.53,0.237
542255,Ender Inciarte,1,4,1,0.231,607536,Kyle Freeland,5.56,0.273
645277,Ozzie Albies,2,4,2,0.244,607536,Kyle Freeland,5.56,0.273
518692,Freddie Freeman,1,4,3,0.367,607536,Kyle Freeland,5.56,0.273
435559,Kurt Suzuki,0,4,4,0.167,607536,Kyle Freeland,5.56,0.273
455976,Nick Markakis,2,4,5,0.324,607536,Kyle Freeland,5.56,0.273
621020,Dansby Swanson,2,4,6,0.382,607536,Kyle Freeland,5.56,0.273
518586,Charlie Culberson,0,4,7,0.2,607536,Kyle Freeland,5.56,0.273
488721,Peter Bourjos,0,4,8,0.0,607536,Kyle Freeland,5.56,0.273
527055,Arodys Vizcaino,0,0,9,0.0,607536,Kyle Freeland,5.56,0.273
542255,Ender Inciarte,0,4,1,0.209,453286,Max Scherzer,0.9,0.178
645277,Ozzie Albies,0,3,2,0.227,453286,Max Scherzer,0.9,0.178
518692,Freddie Freeman,0,3,3,0.333,453286,Max Scherzer,0.9,0.178
455976,Nick Markakis,1,3,4,0.325,453286,Max Scherzer,0.9,0.178
435559,Kurt Suzuki,1,3,5,0.2,453286,Max Scherzer,0.9,0.178
605512,Preston Tucker,0,3,6,0.333,453286,Max Scherzer,0.9,0.178
621020,Dansby Swanson,0,3,7,0.351,453286,Max Scherzer,0.9,0.178
475247,Ryan Flaherty,0,3,8,0.375,453286,Max Scherzer,0.9,0.178
518586,Charlie Culberson,0,1,9,0.182,453286,Max Scherzer,0.9,0.178
542255,Ender Inciarte,1,4,1,0.213,544931,Stephen Strasburg,2.21,0.213
645277,Ozzie Albies,2,4,2,0.25,544931,Stephen Strasburg,2.21,0.213
518692,Freddie Freeman,0,4,3,0.306,544931,Stephen Strasburg,2.21,0.213
455976,Nick Markakis,0,4,4,0.302,544931,Stephen Strasburg,2.21,0.213
435559,Kurt Suzuki,0,1,5,0.188,544931,Stephen Strasburg,2.21,0.213
621020,Dansby Swanson,2,4,6,0.366,544931,Stephen Strasburg,2.21,0.213
475247,Ryan Flaherty,0,4,7,0.343,544931,Stephen Strasburg,2.21,0.213
542208,Carlos Perez,0,3,8,0.1,544931,Stephen Strasburg,2.21,0.213
621345,A.J. Minter,0,0,9,0.0,544931,Stephen Strasburg,2.21,0.213
542255,Ender Inciarte,0,6,1,0.192,595918,A.J. Cole,12.0,0.342
645277,Ozzie Albies,3,6,2,0.278,595918,A.J. Cole,12.0,0.342
518692,Freddie Freeman,2,6,3,0.325,595918,A.J. Cole,12.0,0.342
455976,Nick Markakis,0,6,4,0.271,595918,A.J. Cole,12.0,0.342
435559,Kurt Suzuki,3,6,5,0.273,595918,A.J. Cole,12.0,0.342
488721,Peter Bourjos,2,3,6,0.143,595918,A.J. Cole,12.0,0.342
621020,Dansby Swanson,1,6,7,0.348,595918,A.J. Cole,12.0,0.342
518586,Charlie Culberson,0,6,8,0.125,595918,A.J. Cole,12.0,0.342
641438,Shane Carle,0,1,9,0.0,595918,A.J. Cole,12.0,0.342
