batterID,batterName,Hits,AB,battingSpot,Avg,pitcherID,pitcherName,pitcherERA,pitcherAvg
457706,Austin Jackson,1,4,1,0.25,477132,Clayton Kershaw,1.5,0.32
605412,Joe Panik,2,4,2,0.5,477132,Clayton Kershaw,1.5,0.32
457705,Andrew McCutchen,1,4,3,0.25,477132,Clayton Kershaw,1.5,0.32
457763,Buster Posey,0,4,4,0.0,477132,Clayton Kershaw,1.5,0.32
446334,Evan Longoria,0,4,5,0.0,477132,Clayton Kershaw,1.5,0.32
452254,Hunter Pence,2,4,6,0.5,477132,Clayton Kershaw,1.5,0.32
474832,Brandon Belt,1,4,7,0.25,477132,Clayton Kershaw,1.5,0.32
543063,Brandon Crawford,1,4,8,0.25,477132,Clayton Kershaw,1.5,0.32
519326,Hunter Strickland,0,0,9,0.0,477132,Clayton Kershaw,1.5,0.32
457706,Austin Jackson,0,4,1,0.125,622072,Alex Wood,0.0,0.037
605412,Joe Panik,1,3,2,0.429,622072,Alex Wood,0.0,0.037
457705,Andrew McCutchen,0,4,3,0.125,622072,Alex Wood,0.0,0.037
457763,Buster Posey,0,4,4,0.0,622072,Alex Wood,0.0,0.037
446334,Evan Longoria,0,4,5,0.0,622072,Alex Wood,0.0,0.037
452254,Hunter Pence,0,3,6,0.286,622072,Alex Wood,0.0,0.037
474832,Brandon Belt,0,3,7,0.143,622072,Alex Wood,0.0,0.037
543063,Brandon Crawford,1,3,8,0.286,622072,Alex Wood,0.0,0.037
519326,Hunter Strickland,0,0,9,0.0,622072,Alex Wood,0.0,0.037
605412,Joe Panik,2,5,1,0.417,628317,Kenta Maeda,0.0,0.25
474832,Brandon Belt,1,4,2,0.2,628317,Kenta Maeda,0.0,0.25
457705,Andrew McCutchen,0,4,3,0.083,628317,Kenta Maeda,0.0,0.25
467055,Pablo Sandoval,1,1,4,0.5,628317,Kenta Maeda,0.0,0.25
605509,Kelby Tomlinson,0,1,5,0.0,628317,Kenta Maeda,0.0,0.25
606625,Reyes Moronta,0,0,6,0.0,628317,Kenta Maeda,0.0,0.25
491676,Gorkys Hernandez,0,1,7,0.0,628317,Kenta Maeda,0.0,0.25
453923,Gregor Blanco,2,4,8,0.667,628317,Kenta Maeda,0.0,0.25
460026,Nick Hundley,0,2,9,0.0,628317,Kenta Maeda,0.0,0.25
457706,Austin Jackson,0,4,1,0.083,448179,Rich Hill,0.0,0.238
605412,Joe Panik,1,4,2,0.4,448179,Rich Hill,0.0,0.238
457705,Andrew McCutchen,0,4,3,0.063,448179,Rich Hill,0.0,0.238
457763,Buster Posey,2,4,4,0.308,448179,Rich Hill,0.0,0.238
446334,Evan Longoria,0,4,5,0.0,448179,Rich Hill,0.0,0.238
452254,Hunter Pence,1,4,6,0.286,448179,Rich Hill,0.0,0.238
474832,Brandon Belt,1,4,7,0.231,448179,Rich Hill,0.0,0.238
543063,Brandon Crawford,1,4,8,0.214,448179,Rich Hill,0.0,0.238
606625,Reyes Moronta,0,0,9,0.0,448179,Rich Hill,0.0,0.238
518715,Cory Gearrin,0,0,1,0.0,594835,Marco Gonzales,4.26,0.261
605412,Joe Panik,2,4,2,0.421,594835,Marco Gonzales,4.26,0.261
457705,Andrew McCutchen,1,4,3,0.1,594835,Marco Gonzales,4.26,0.261
457763,Buster Posey,1,4,4,0.294,594835,Marco Gonzales,4.26,0.261
446334,Evan Longoria,1,4,5,0.053,594835,Marco Gonzales,4.26,0.261
452254,Hunter Pence,0,4,6,0.222,594835,Marco Gonzales,4.26,0.261
460026,Nick Hundley,0,4,7,0.0,594835,Marco Gonzales,4.26,0.261
453923,Gregor Blanco,1,1,8,0.75,594835,Marco Gonzales,4.26,0.261
605509,Kelby Tomlinson,1,2,9,0.2,594835,Marco Gonzales,4.26,0.261
605509,Kelby Tomlinson,0,1,1,0.2,433587,Felix Hernandez,7.71,0.242
474832,Brandon Belt,3,5,2,0.353,433587,Felix Hernandez,7.71,0.242
457705,Andrew McCutchen,0,5,3,0.083,433587,Felix Hernandez,7.71,0.242
519326,Hunter Strickland,0,0,4,0.0,433587,Felix Hernandez,7.71,0.242
467055,Pablo Sandoval,1,5,5,0.333,433587,Felix Hernandez,7.71,0.242
543063,Brandon Crawford,2,4,6,0.25,433587,Felix Hernandez,7.71,0.242
453923,Gregor Blanco,1,5,7,0.444,433587,Felix Hernandez,7.71,0.242
491676,Gorkys Hernandez,3,4,8,0.5,433587,Felix Hernandez,7.71,0.242
460026,Nick Hundley,1,1,9,0.167,433587,Felix Hernandez,7.71,0.242
605509,Kelby Tomlinson,1,1,1,0.333,448179,Rich Hill,2.7,0.27
605412,Joe Panik,3,7,2,0.393,448179,Rich Hill,2.7,0.27
457705,Andrew McCutchen,6,7,3,0.258,448179,Rich Hill,2.7,0.27
457763,Buster Posey,1,6,4,0.28,448179,Rich Hill,2.7,0.27
446334,Evan Longoria,1,6,5,0.08,448179,Rich Hill,2.7,0.27
452254,Hunter Pence,1,6,6,0.2,448179,Rich Hill,2.7,0.27
474832,Brandon Belt,1,6,7,0.304,448179,Rich Hill,2.7,0.27
596816,Roberto  Gomez,0,0,8,0.0,448179,Rich Hill,2.7,0.27
453923,Gregor Blanco,1,2,9,0.455,448179,Rich Hill,2.7,0.27
457706,Austin Jackson,1,4,1,0.2,477132,Clayton Kershaw,1.89,0.243
605412,Joe Panik,0,4,2,0.344,477132,Clayton Kershaw,1.89,0.243
457705,Andrew McCutchen,0,4,3,0.229,477132,Clayton Kershaw,1.89,0.243
460026,Nick Hundley,0,4,4,0.1,477132,Clayton Kershaw,1.89,0.243
446334,Evan Longoria,2,4,5,0.138,477132,Clayton Kershaw,1.89,0.243
467055,Pablo Sandoval,0,4,6,0.182,477132,Clayton Kershaw,1.89,0.243
452254,Hunter Pence,2,4,7,0.241,477132,Clayton Kershaw,1.89,0.243
543063,Brandon Crawford,0,1,8,0.192,477132,Clayton Kershaw,1.89,0.243
474832,Brandon Belt,0,1,9,0.292,477132,Clayton Kershaw,1.89,0.243
605412,Joe Panik,0,4,1,0.306,643327,Zack Godley,0.64,0.174
474832,Brandon Belt,0,4,2,0.25,643327,Zack Godley,0.64,0.174
457705,Andrew McCutchen,1,4,3,0.231,643327,Zack Godley,0.64,0.174
457763,Buster Posey,2,3,4,0.345,643327,Zack Godley,0.64,0.174
446334,Evan Longoria,0,3,5,0.125,643327,Zack Godley,0.64,0.174
543063,Brandon Crawford,2,3,6,0.241,643327,Zack Godley,0.64,0.174
452254,Hunter Pence,0,3,7,0.219,643327,Zack Godley,0.64,0.174
453923,Gregor Blanco,0,3,8,0.357,643327,Zack Godley,0.64,0.174
473879,Sam Dyson,0,0,9,0.0,643327,Zack Godley,0.64,0.174
457706,Austin Jackson,2,5,1,0.241,571578,Patrick Corbin,2.45,0.2
474832,Brandon Belt,1,5,2,0.25,571578,Patrick Corbin,2.45,0.2
457705,Andrew McCutchen,1,5,3,0.238,571578,Patrick Corbin,2.45,0.2
457763,Buster Posey,2,3,4,0.375,571578,Patrick Corbin,2.45,0.2
446334,Evan Longoria,0,4,5,0.114,571578,Patrick Corbin,2.45,0.2
519326,Hunter Strickland,0,0,6,0.0,571578,Patrick Corbin,2.45,0.2
543063,Brandon Crawford,1,4,7,0.242,571578,Patrick Corbin,2.45,0.2
605509,Kelby Tomlinson,0,4,8,0.25,571578,Patrick Corbin,2.45,0.2
491676,Gorkys Hernandez,1,2,9,0.455,571578,Patrick Corbin,2.45,0.2
453923,Gregor Blanco,0,1,1,0.333,592662,Robbie Ray,5.74,0.233
605412,Joe Panik,1,4,2,0.308,592662,Robbie Ray,5.74,0.233
457705,Andrew McCutchen,0,4,3,0.217,592662,Robbie Ray,5.74,0.233
457763,Buster Posey,2,4,4,0.389,592662,Robbie Ray,5.74,0.233
572955,Pierce Johnson,0,0,5,0.0,592662,Robbie Ray,5.74,0.233
460026,Nick Hundley,0,4,6,0.071,592662,Robbie Ray,5.74,0.233
452254,Hunter Pence,0,4,7,0.194,592662,Robbie Ray,5.74,0.233
543063,Brandon Crawford,0,4,8,0.216,592662,Robbie Ray,5.74,0.233
467055,Pablo Sandoval,1,2,9,0.214,592662,Robbie Ray,5.74,0.233
605412,Joe Panik,1,6,1,0.295,571951,Bryan Mitchell,5.27,0.294
474832,Brandon Belt,0,4,2,0.235,571951,Bryan Mitchell,5.27,0.294
491676,Gorkys Hernandez,0,0,3,0.455,571951,Bryan Mitchell,5.27,0.294
571882,Derek Law,0,0,4,0.0,571951,Bryan Mitchell,5.27,0.294
446334,Evan Longoria,2,5,5,0.163,571951,Bryan Mitchell,5.27,0.294
543063,Brandon Crawford,1,5,6,0.225,571951,Bryan Mitchell,5.27,0.294
452254,Hunter Pence,2,5,7,0.22,571951,Bryan Mitchell,5.27,0.294
453923,Gregor Blanco,2,5,8,0.368,571951,Bryan Mitchell,5.27,0.294
460026,Nick Hundley,0,1,9,0.067,571951,Bryan Mitchell,5.27,0.294
605412,Joe Panik,2,4,1,0.313,475115,Tyson Ross,3.5,0.257
474832,Brandon Belt,2,4,2,0.27,475115,Tyson Ross,3.5,0.257
457705,Andrew McCutchen,0,4,3,0.204,475115,Tyson Ross,3.5,0.257
457763,Buster Posey,0,4,4,0.341,475115,Tyson Ross,3.5,0.257
446334,Evan Longoria,0,4,5,0.149,475115,Tyson Ross,3.5,0.257
543063,Brandon Crawford,3,4,6,0.273,475115,Tyson Ross,3.5,0.257
452254,Hunter Pence,0,4,7,0.2,475115,Tyson Ross,3.5,0.257
