batterID,batterName,Hits,AB,battingSpot,Avg,pitcherID,pitcherName,pitcherERA,pitcherAvg
622534,Manuel Margot,1,5,1,0.25,502624,Chase Anderson,0.0,0.053
571976,Wil Myers,0,5,2,0.0,502624,Chase Anderson,0.0,0.053
543333,Eric Hosmer,0,5,3,0.0,502624,Chase Anderson,0.0,0.053
517369,Jose Pirela,2,5,4,0.4,502624,Chase Anderson,0.0,0.053
643256,Adam Cimber,0,0,5,0.0,502624,Chase Anderson,0.0,0.053
452104,Chase Headley,0,5,6,0.0,502624,Chase Anderson,0.0,0.053
520471,Freddy Galvis,2,5,7,0.5,502624,Chase Anderson,0.0,0.053
595978,Austin Hedges,0,5,8,0.0,502624,Chase Anderson,0.0,0.053
605486,Cory Spangenberg,0,2,9,0.0,502624,Chase Anderson,0.0,0.053
622534,Manuel Margot,1,5,1,0.222,468504,Jhoulys Chacin,10.8,0.412
519333,Matt Szczur,1,1,2,1.0,468504,Jhoulys Chacin,10.8,0.412
543333,Eric Hosmer,2,5,3,0.25,468504,Jhoulys Chacin,10.8,0.412
517369,Jose Pirela,1,5,4,0.3,468504,Jhoulys Chacin,10.8,0.412
641319,Carlos Asuaje,1,5,5,0.286,468504,Jhoulys Chacin,10.8,0.412
520471,Freddy Galvis,2,5,6,0.444,468504,Jhoulys Chacin,10.8,0.412
605486,Cory Spangenberg,1,3,7,0.2,468504,Jhoulys Chacin,10.8,0.412
595978,Austin Hedges,1,4,8,0.125,468504,Jhoulys Chacin,10.8,0.412
543272,Brad Hand,0,0,9,0.0,468504,Jhoulys Chacin,10.8,0.412
622534,Manuel Margot,0,4,1,0.167,608718,Brent Suter,5.4,0.263
517369,Jose Pirela,1,4,2,0.286,608718,Brent Suter,5.4,0.263
543333,Eric Hosmer,2,4,3,0.333,608718,Brent Suter,5.4,0.263
592669,Hunter Renfroe,1,4,4,0.2,608718,Brent Suter,5.4,0.263
570799,Christian Villanueva,0,4,5,0.0,608718,Brent Suter,5.4,0.263
641319,Carlos Asuaje,0,3,6,0.2,608718,Brent Suter,5.4,0.263
520471,Freddy Galvis,1,3,7,0.417,608718,Brent Suter,5.4,0.263
595978,Austin Hedges,0,3,8,0.091,608718,Brent Suter,5.4,0.263
543475,Jordan Lyles,0,0,9,0.0,608718,Brent Suter,5.4,0.263
622534,Manuel Margot,0,5,1,0.125,518452,Chad Bettis,3.6,0.25
592669,Hunter Renfroe,0,2,2,0.167,518452,Chad Bettis,3.6,0.25
543333,Eric Hosmer,2,5,3,0.375,518452,Chad Bettis,3.6,0.25
517369,Jose Pirela,1,5,4,0.263,518452,Chad Bettis,3.6,0.25
641319,Carlos Asuaje,2,5,5,0.267,518452,Chad Bettis,3.6,0.25
643256,Adam Cimber,0,0,6,0.0,518452,Chad Bettis,3.6,0.25
520471,Freddy Galvis,0,4,7,0.357,518452,Chad Bettis,3.6,0.25
