game_id,home/away,opp_name,opp_code,result
567059,Away,Philadelphia Phillies,143,L
567060,Away,Philadelphia Phillies,143,L
567061,Away,Philadelphia Phillies,143,L
567157,Home,Chicago Cubs,112,W
567158,Home,Chicago Cubs,112,W
567159,Home,Chicago Cubs,112,W
567160,Home,Miami Marlins,146,W
567161,Home,Miami Marlins,146,L
567162,Home,Miami Marlins,146,W
565416,Away,Colorado Rockies,115,W
565417,Away,Colorado Rockies,115,W
567163,Home,New York Mets,121,L
567164,Home,New York Mets,121,L
567165,Home,New York Mets,121,W
567166,Home,New York Mets,121,W
567167,Home,Arizona Diamondbacks,109,L
567168,Home,Arizona Diamondbacks,109,L
567169,Home,Arizona Diamondbacks,109,L
565323,Away,Cleveland Indians,114,L
565322,Away,Cleveland Indians,114,W
565324,Away,Cleveland Indians,114,W
565231,Away,Cincinnati Reds,113,L
565232,Away,Cincinnati Reds,113,W
565233,Away,Cincinnati Reds,113,L
567170,Home,Colorado Rockies,115,L
567171,Home,Colorado Rockies,115,L
567172,Home,Colorado Rockies,115,W
567173,Home,San Diego Padres,135,W
567179,Home,San Diego Padres,135,L
567180,Home,San Diego Padres,135,W
567181,Home,San Diego Padres,135,L
567377,Away,Miami Marlins,146,W
567378,Away,Miami Marlins,146,W
567379,Away,Miami Marlins,146,W
565815,Away,Los Angeles Dodgers,119,L
565816,Away,Los Angeles Dodgers,119,L
565817,Away,Los Angeles Dodgers,119,L
564847,Away,Arizona Diamondbacks,109,L
564848,Away,Arizona Diamondbacks,109,W
564849,Away,Arizona Diamondbacks,109,W
564850,Away,Arizona Diamondbacks,109,W
567182,Home,St. Louis Cardinals,138,L
567183,Home,St. Louis Cardinals,138,W
567184,Home,St. Louis Cardinals,138,W
567185,Home,Milwaukee Brewers,158,W
567186,Home,Milwaukee Brewers,158,W
567187,Home,Milwaukee Brewers,158,L
566492,Away,San Francisco Giants,137,W
566493,Away,San Francisco Giants,137,L
566494,Away,San Francisco Giants,137,W
566495,Away,San Francisco Giants,137,W
566592,Away,St. Louis Cardinals,138,W
566593,Away,St. Louis Cardinals,138,L
566594,Away,St. Louis Cardinals,138,W
567188,Home,Washington Nationals,120,L
567189,Home,Washington Nationals,120,L
567190,Home,Detroit Tigers,116,L
567191,Home,Detroit Tigers,116,W
567192,Home,Detroit Tigers,116,W
566208,Away,Pittsburgh Pirates,134,W
566209,Away,Pittsburgh Pirates,134,L
566210,Away,Pittsburgh Pirates,134,L
567388,Away,Miami Marlins,146,W
567389,Away,Miami Marlins,146,W
567390,Away,Miami Marlins,146,W
567193,Home,Pittsburgh Pirates,134,W
567199,Home,Pittsburgh Pirates,134,W
567200,Home,Pittsburgh Pirates,134,W
567201,Home,Pittsburgh Pirates,134,W
567202,Home,Philadelphia Phillies,143,W
567203,Home,Philadelphia Phillies,143,L
567204,Home,Philadelphia Phillies,143,W
567205,Home,New York Mets,121,W
567206,Home,New York Mets,121,L
567207,Home,New York Mets,121,W
565933,Away,Washington Nationals,120,L
565934,Away,Washington Nationals,120,W
565935,Away,Washington Nationals,120,W
565165,Away,Chicago Cubs,112,L
565166,Away,Chicago Cubs,112,W
565167,Away,Chicago Cubs,112,W
565168,Away,Chicago Cubs,112,L
566025,Away,New York Mets,121,W
566026,Away,New York Mets,121,W
566027,Away,New York Mets,121,L
567208,Home,Philadelphia Phillies,143,L
567209,Home,Philadelphia Phillies,143,W
567210,Home,Philadelphia Phillies,143,W
567211,Home,Miami Marlins,146,W
567212,Home,Miami Marlins,146,L
567213,Home,Miami Marlins,146,W
566322,Away,San Diego Padres,135,W
566323,Away,San Diego Padres,135,W
566324,Away,San Diego Padres,135,W
567600,Away,Milwaukee Brewers,158,W
567601,Away,Milwaukee Brewers,158,L
567602,Away,Milwaukee Brewers,158,L
567214,Home,Washington Nationals,120,L
567215,Home,Washington Nationals,120,W
567216,Home,Washington Nationals,120,L
567217,Home,Washington Nationals,120,W
567218,Home,Kansas City Royals,118,L
567219,Home,Kansas City Royals,118,L
567110,Away,Philadelphia Phillies,143,W
567111,Away,Philadelphia Phillies,143,W
567112,Away,Philadelphia Phillies,143,L
565949,Away,Washington Nationals,120,L
565950,Away,Washington Nationals,120,W
565951,Away,Washington Nationals,120,W
567220,Home,Cincinnati Reds,113,W
567221,Home,Cincinnati Reds,113,L
567222,Home,Cincinnati Reds,113,W
567223,Home,Cincinnati Reds,113,L
567017,Away,Minnesota Twins,142,L
567018,Away,Minnesota Twins,142,W
567019,Away,Minnesota Twins,142,W
567416,Away,Miami Marlins,146,L
567417,Away,Miami Marlins,146,W
567418,Away,Miami Marlins,146,L
567419,Away,Miami Marlins,146,W
567224,Home,New York Mets,121,W
567225,Home,New York Mets,121,W
567226,Home,New York Mets,121,L
567227,Home,Los Angeles Dodgers,119,L
567228,Home,Los Angeles Dodgers,119,W
567229,Home,Los Angeles Dodgers,119,W
567230,Home,Miami Marlins,146,W
567231,Home,Miami Marlins,146,W
567232,Home,Miami Marlins,146,W
566048,Away,New York Mets,121,W
566049,Away,New York Mets,121,W
566050,Away,New York Mets,121,W
565418,Away,Colorado Rockies,115,L
566928,Away,Toronto Blue Jays,141,L
566929,Away,Toronto Blue Jays,141,W
567233,Home,Chicago White Sox,145,W
567234,Home,Chicago White Sox,145,W
567235,Home,Chicago White Sox,145,W
567236,Home,Toronto Blue Jays,141,W
567237,Home,Toronto Blue Jays,141,W
567238,Home,Washington Nationals,120,W
567239,Home,Washington Nationals,120,W
567240,Home,Washington Nationals,120,W
567241,Home,Washington Nationals,120,L
567131,Away,Philadelphia Phillies,143,W
567132,Away,Philadelphia Phillies,143,L
567133,Away,Philadelphia Phillies,143,W
567134,Away,Philadelphia Phillies,143,L
565966,Away,Washington Nationals,120,W
565967,Away,Washington Nationals,120,W
565968,Away,Washington Nationals,120,L
567242,Home,Philadelphia Phillies,143,L
567243,Home,Philadelphia Phillies,143,L
567244,Home,Philadelphia Phillies,143,W
567245,Home,San Francisco Giants,137,W
567246,Home,San Francisco Giants,137,W
567247,Home,San Francisco Giants,137,L
565778,Away,Kansas City Royals,118,L
565779,Away,Kansas City Royals,118,W
566068,Away,New York Mets,121,L
566069,Away,New York Mets,121,L
566070,Away,New York Mets,121,L
