batterID,batterName,Hits,AB,battingSpot,Avg,pitcherID,pitcherName,pitcherERA,pitcherAvg
435079,Ian Kinsler,2,5,1,0.667,500779,Jose Quintana,10.13,0.238
592206,Nick Castellanos,1,5,2,0.25,500779,Jose Quintana,10.13,0.238
408234,Miguel Cabrera,0,5,3,0.0,500779,Jose Quintana,10.13,0.238
400121,Victor Martinez,1,4,4,0.25,500779,Jose Quintana,10.13,0.238
607385,Tyler Collins,0,1,5,0.0,500779,Jose Quintana,10.13,0.238
543484,Mikie Mahtook,0,3,6,0.0,500779,Jose Quintana,10.13,0.238
543510,James McCann,0,4,7,0.0,500779,Jose Quintana,10.13,0.238
592444,JaCoby Jones,1,4,8,0.25,500779,Jose Quintana,10.13,0.238
578428,Jose Iglesias,0,4,9,0.0,500779,Jose Quintana,10.13,0.238
553988,Dixon Machado,0,1,1,0.0,448306,James Shields,1.69,0.111
592206,Nick Castellanos,1,4,2,0.25,448306,James Shields,1.69,0.111
461865,Andrew Romine,0,1,3,0.0,448306,James Shields,1.69,0.111
488671,Alex Avila,1,1,4,1.0,448306,James Shields,1.69,0.111
543484,Mikie Mahtook,0,1,5,0.0,448306,James Shields,1.69,0.111
607385,Tyler Collins,1,4,6,0.2,448306,James Shields,1.69,0.111
543510,James McCann,1,4,7,0.167,448306,James Shields,1.69,0.111
592444,JaCoby Jones,0,4,8,0.143,448306,James Shields,1.69,0.111
578428,Jose Iglesias,0,4,9,0.0,448306,James Shields,1.69,0.111
435079,Ian Kinsler,1,3,1,0.375,453214,Steven Wright,5.4,0.318
592206,Nick Castellanos,1,4,2,0.273,453214,Steven Wright,5.4,0.318
408234,Miguel Cabrera,0,4,3,0.0,453214,Steven Wright,5.4,0.318
461865,Andrew Romine,0,0,4,0.0,453214,Steven Wright,5.4,0.318
457708,Justin Upton,0,4,5,0.167,453214,Steven Wright,5.4,0.318
543484,Mikie Mahtook,1,1,6,0.2,453214,Steven Wright,5.4,0.318
543510,James McCann,1,4,7,0.222,453214,Steven Wright,5.4,0.318
592444,JaCoby Jones,1,4,8,0.2,453214,Steven Wright,5.4,0.318
578428,Jose Iglesias,0,4,9,0.0,453214,Steven Wright,5.4,0.318
435079,Ian Kinsler,1,4,1,0.333,593958,Eduardo Rodriguez,7.2,0.294
592206,Nick Castellanos,0,4,2,0.2,593958,Eduardo Rodriguez,7.2,0.294
408234,Miguel Cabrera,0,4,3,0.0,593958,Eduardo Rodriguez,7.2,0.294
400121,Victor Martinez,0,4,4,0.182,593958,Eduardo Rodriguez,7.2,0.294
457708,Justin Upton,0,3,5,0.111,593958,Eduardo Rodriguez,7.2,0.294
543484,Mikie Mahtook,0,3,6,0.143,593958,Eduardo Rodriguez,7.2,0.294
543510,James McCann,1,3,7,0.273,593958,Eduardo Rodriguez,7.2,0.294
592444,JaCoby Jones,1,3,8,0.25,593958,Eduardo Rodriguez,7.2,0.294
578428,Jose Iglesias,2,3,9,0.133,593958,Eduardo Rodriguez,7.2,0.294
435079,Ian Kinsler,2,5,1,0.375,519144,Rick Porcello,4.38,0.315
592206,Nick Castellanos,2,5,2,0.263,519144,Rick Porcello,4.38,0.315
408234,Miguel Cabrera,2,5,3,0.118,519144,Rick Porcello,4.38,0.315
592444,JaCoby Jones,0,0,4,0.25,519144,Rick Porcello,4.38,0.315
457708,Justin Upton,1,5,5,0.143,519144,Rick Porcello,4.38,0.315
607385,Tyler Collins,1,5,6,0.308,519144,Rick Porcello,4.38,0.315
488671,Alex Avila,1,4,7,0.5,519144,Rick Porcello,4.38,0.315
461865,Andrew Romine,2,4,8,0.4,519144,Rick Porcello,4.38,0.315
578428,Jose Iglesias,0,4,9,0.105,519144,Rick Porcello,4.38,0.315
435079,Ian Kinsler,1,4,1,0.368,519242,Chris Sale,1.23,0.157
592206,Nick Castellanos,1,4,2,0.261,519242,Chris Sale,1.23,0.157
408234,Miguel Cabrera,0,4,3,0.095,519242,Chris Sale,1.23,0.157
400121,Victor Martinez,1,3,4,0.263,519242,Chris Sale,1.23,0.157
543484,Mikie Mahtook,0,3,5,0.1,519242,Chris Sale,1.23,0.157
543510,James McCann,0,3,6,0.214,519242,Chris Sale,1.23,0.157
578428,Jose Iglesias,0,3,7,0.091,519242,Chris Sale,1.23,0.157
592444,JaCoby Jones,0,3,8,0.2,519242,Chris Sale,1.23,0.157
461865,Andrew Romine,2,3,9,0.5,519242,Chris Sale,1.23,0.157
435079,Ian Kinsler,0,4,1,0.318,502327,Hector Santiago,2.38,0.179
592206,Nick Castellanos,1,4,2,0.259,502327,Hector Santiago,2.38,0.179
408234,Miguel Cabrera,1,4,3,0.125,502327,Hector Santiago,2.38,0.179
400121,Victor Martinez,1,4,4,0.261,502327,Hector Santiago,2.38,0.179
457708,Justin Upton,0,2,5,0.125,502327,Hector Santiago,2.38,0.179
543484,Mikie Mahtook,0,3,6,0.077,502327,Hector Santiago,2.38,0.179
543510,James McCann,1,3,7,0.235,502327,Hector Santiago,2.38,0.179
592444,JaCoby Jones,0,3,8,0.167,502327,Hector Santiago,2.38,0.179
553988,Dixon Machado,0,3,9,0.0,502327,Hector Santiago,2.38,0.179
435079,Ian Kinsler,0,4,1,0.28,502043,Kyle Gibson,8.0,0.257
592206,Nick Castellanos,1,4,2,0.258,502043,Kyle Gibson,8.0,0.257
408234,Miguel Cabrera,0,4,3,0.107,502043,Kyle Gibson,8.0,0.257
400121,Victor Martinez,0,3,4,0.231,502043,Kyle Gibson,8.0,0.257
457708,Justin Upton,1,4,5,0.158,502043,Kyle Gibson,8.0,0.257
607385,Tyler Collins,2,4,6,0.353,502043,Kyle Gibson,8.0,0.257
543510,James McCann,0,3,7,0.2,502043,Kyle Gibson,8.0,0.257
461865,Andrew Romine,2,3,8,0.545,502043,Kyle Gibson,8.0,0.257
578428,Jose Iglesias,0,2,9,0.083,502043,Kyle Gibson,8.0,0.257
461865,Andrew Romine,0,5,1,0.375,461833,Phil Hughes,3.86,0.227
592206,Nick Castellanos,0,5,2,0.222,461833,Phil Hughes,3.86,0.227
553988,Dixon Machado,0,1,3,0.0,461833,Phil Hughes,3.86,0.227
488671,Alex Avila,1,1,4,0.6,461833,Phil Hughes,3.86,0.227
543484,Mikie Mahtook,0,1,5,0.071,461833,Phil Hughes,3.86,0.227
607385,Tyler Collins,1,4,6,0.35,461833,Phil Hughes,3.86,0.227
543510,James McCann,0,4,7,0.167,461833,Phil Hughes,3.86,0.227
592444,JaCoby Jones,2,4,8,0.238,461833,Phil Hughes,3.86,0.227
578428,Jose Iglesias,3,4,9,0.179,461833,Phil Hughes,3.86,0.227
435079,Ian Kinsler,1,5,1,0.267,545333,Trevor Bauer,8.44,0.326
592206,Nick Castellanos,1,5,2,0.22,545333,Trevor Bauer,8.44,0.326
408234,Miguel Cabrera,1,5,3,0.152,545333,Trevor Bauer,8.44,0.326
400121,Victor Martinez,0,5,4,0.176,545333,Trevor Bauer,8.44,0.326
457708,Justin Upton,1,4,5,0.192,545333,Trevor Bauer,8.44,0.326
607385,Tyler Collins,1,4,6,0.333,545333,Trevor Bauer,8.44,0.326
488671,Alex Avila,2,4,7,0.625,545333,Trevor Bauer,8.44,0.326
592444,JaCoby Jones,1,4,8,0.24,545333,Trevor Bauer,8.44,0.326
578428,Jose Iglesias,3,4,9,0.25,545333,Trevor Bauer,8.44,0.326
435079,Ian Kinsler,0,5,1,0.235,446372,Corey Kluber,6.38,0.27
592206,Nick Castellanos,1,5,2,0.217,446372,Corey Kluber,6.38,0.27
553988,Dixon Machado,0,1,3,0.0,446372,Corey Kluber,6.38,0.27
592444,JaCoby Jones,0,1,4,0.231,446372,Corey Kluber,6.38,0.27
457708,Justin Upton,3,4,5,0.276,446372,Corey Kluber,6.38,0.27
543484,Mikie Mahtook,1,1,6,0.133,446372,Corey Kluber,6.38,0.27
543510,James McCann,0,4,7,0.143,446372,Corey Kluber,6.38,0.27
461865,Andrew Romine,0,4,8,0.3,446372,Corey Kluber,6.38,0.27
578428,Jose Iglesias,1,4,9,0.25,446372,Corey Kluber,6.38,0.27
435079,Ian Kinsler,0,4,1,0.222,471911,Carlos Carrasco,2.33,0.182
592206,Nick Castellanos,1,4,2,0.22,471911,Carlos Carrasco,2.33,0.182
592444,JaCoby Jones,0,0,3,0.231,471911,Carlos Carrasco,2.33,0.182
400121,Victor Martinez,1,4,4,0.195,471911,Carlos Carrasco,2.33,0.182
457708,Justin Upton,0,4,5,0.242,471911,Carlos Carrasco,2.33,0.182
607385,Tyler Collins,1,4,6,0.355,471911,Carlos Carrasco,2.33,0.182
488671,Alex Avila,2,4,7,0.7,471911,Carlos Carrasco,2.33,0.182
461865,Andrew Romine,0,4,8,0.25,471911,Carlos Carrasco,2.33,0.182
578428,Jose Iglesias,1,4,9,0.256,471911,Carlos Carrasco,2.33,0.182
435079,Ian Kinsler,0,4,1,0.2,542882,Matt Andriese,3.38,0.254
592206,Nick Castellanos,0,4,2,0.204,542882,Matt Andriese,3.38,0.254
408234,Miguel Cabrera,1,4,3,0.2,542882,Matt Andriese,3.38,0.254
400121,Victor Martinez,1,4,4,0.205,542882,Matt Andriese,3.38,0.254
461865,Andrew Romine,0,1,5,0.24,542882,Matt Andriese,3.38,0.254
607385,Tyler Collins,0,3,6,0.324,542882,Matt Andriese,3.38,0.254
488671,Alex Avila,0,3,7,0.538,542882,Matt Andriese,3.38,0.254
592444,JaCoby Jones,0,3,8,0.207,542882,Matt Andriese,3.38,0.254
578428,Jose Iglesias,1,3,9,0.262,542882,Matt Andriese,3.38,0.254
435079,Ian Kinsler,1,5,1,0.209,502042,Chris Archer,3.2,0.255
592206,Nick Castellanos,2,5,2,0.22,502042,Chris Archer,3.2,0.255
408234,Miguel Cabrera,3,5,3,0.245,502042,Chris Archer,3.2,0.255
400121,Victor Martinez,1,5,4,0.204,502042,Chris Archer,3.2,0.255
607385,Tyler Collins,0,4,5,0.289,502042,Chris Archer,3.2,0.255
543510,James McCann,0,4,6,0.133,502042,Chris Archer,3.2,0.255
461865,Andrew Romine,1,3,7,0.25,502042,Chris Archer,3.2,0.255
592444,JaCoby Jones,0,4,8,0.182,502042,Chris Archer,3.2,0.255
578428,Jose Iglesias,1,4,9,0.267,502042,Chris Archer,3.2,0.255
435079,Ian Kinsler,1,4,1,0.217,541640,Erasmo Ramirez,3.07,0.173
607385,Tyler Collins,0,4,2,0.262,541640,Erasmo Ramirez,3.07,0.173
408234,Miguel Cabrera,0,4,3,0.226,541640,Erasmo Ramirez,3.07,0.173
592206,Nick Castellanos,2,4,4,0.242,541640,Erasmo Ramirez,3.07,0.173
488671,Alex Avila,0,4,5,0.412,541640,Erasmo Ramirez,3.07,0.173
543510,James McCann,1,4,6,0.147,541640,Erasmo Ramirez,3.07,0.173
461865,Andrew Romine,0,4,7,0.219,541640,Erasmo Ramirez,3.07,0.173
592444,JaCoby Jones,0,3,8,0.167,541640,Erasmo Ramirez,3.07,0.173
553988,Dixon Machado,1,3,9,0.111,541640,Erasmo Ramirez,3.07,0.173
435079,Ian Kinsler,0,4,1,0.2,502327,Hector Santiago,2.19,0.217
592206,Nick Castellanos,1,4,2,0.242,502327,Hector Santiago,2.19,0.217
553988,Dixon Machado,0,1,3,0.1,502327,Hector Santiago,2.19,0.217
400121,Victor Martinez,1,4,4,0.208,502327,Hector Santiago,2.19,0.217
