batterID,batterName,Hits,AB,battingSpot,Avg,pitcherID,pitcherName,pitcherERA,pitcherAvg
452655,Denard Span,2,5,1,0.4,425844,Zack Greinke,3.6,0.222
474832,Brandon Belt,0,5,2,0.0,425844,Zack Greinke,3.6,0.222
452254,Hunter Pence,1,5,3,0.25,425844,Zack Greinke,3.6,0.222
457763,Buster Posey,0,5,4,0.0,425844,Zack Greinke,3.6,0.222
543063,Brandon Crawford,2,5,5,0.4,425844,Zack Greinke,3.6,0.222
456488,Eduardo Nunez,3,4,6,0.75,425844,Zack Greinke,3.6,0.222
491676,Gorkys Hernandez,0,2,7,0.0,425844,Zack Greinke,3.6,0.222
605412,Joe Panik,1,3,8,0.333,425844,Zack Greinke,3.6,0.222
453343,Mark Melancon,0,0,9,0.0,425844,Zack Greinke,3.6,0.222
491676,Gorkys Hernandez,2,6,1,0.286,571578,Patrick Corbin,4.5,0.368
474832,Brandon Belt,2,6,2,0.222,571578,Patrick Corbin,4.5,0.368
452254,Hunter Pence,3,6,3,0.4,571578,Patrick Corbin,4.5,0.368
457763,Buster Posey,0,5,4,0.0,571578,Patrick Corbin,4.5,0.368
543063,Brandon Crawford,2,5,5,0.4,571578,Patrick Corbin,4.5,0.368
456488,Eduardo Nunez,2,5,6,0.556,571578,Patrick Corbin,4.5,0.368
519326,Hunter Strickland,0,0,7,0.0,571578,Patrick Corbin,4.5,0.368
605412,Joe Panik,3,5,8,0.571,571578,Patrick Corbin,4.5,0.368
592620,Jarrett Parker,0,2,9,0.0,571578,Patrick Corbin,4.5,0.368
491676,Gorkys Hernandez,0,5,1,0.167,592836,Taijuan Walker,6.0,0.292
474832,Brandon Belt,2,5,2,0.286,592836,Taijuan Walker,6.0,0.292
452254,Hunter Pence,2,5,3,0.4,592836,Taijuan Walker,6.0,0.292
457763,Buster Posey,2,4,4,0.2,592836,Taijuan Walker,6.0,0.292
543063,Brandon Crawford,1,3,5,0.385,592836,Taijuan Walker,6.0,0.292
456488,Eduardo Nunez,2,4,6,0.538,592836,Taijuan Walker,6.0,0.292
431094,Aaron Hill,0,1,7,0.0,592836,Taijuan Walker,6.0,0.292
605412,Joe Panik,1,4,8,0.455,592836,Taijuan Walker,6.0,0.292
502004,George Kontos,0,0,9,0.0,592836,Taijuan Walker,6.0,0.292
491676,Gorkys Hernandez,0,4,1,0.125,592662,Robbie Ray,4.76,0.158
474832,Brandon Belt,0,4,2,0.235,592662,Robbie Ray,4.76,0.158
452254,Hunter Pence,0,4,3,0.333,592662,Robbie Ray,4.76,0.158
457763,Buster Posey,2,4,4,0.286,592662,Robbie Ray,4.76,0.158
543063,Brandon Crawford,1,4,5,0.375,592662,Robbie Ray,4.76,0.158
456488,Eduardo Nunez,0,4,6,0.438,592662,Robbie Ray,4.76,0.158
543216,Conor Gillaspie,0,1,7,0.0,592662,Robbie Ray,4.76,0.158
431094,Aaron Hill,1,4,8,0.333,592662,Robbie Ray,4.76,0.158
605412,Joe Panik,0,2,9,0.385,592662,Robbie Ray,4.76,0.158
605412,Joe Panik,2,4,1,0.412,606131,Luis Perdomo,8.44,0.318
431094,Aaron Hill,0,4,2,0.167,606131,Luis Perdomo,8.44,0.318
474832,Brandon Belt,2,4,3,0.286,606131,Luis Perdomo,8.44,0.318
543063,Brandon Crawford,1,4,4,0.368,606131,Luis Perdomo,8.44,0.318
460026,Nick Hundley,1,4,5,0.25,606131,Luis Perdomo,8.44,0.318
456488,Eduardo Nunez,1,4,6,0.4,606131,Luis Perdomo,8.44,0.318
452254,Hunter Pence,0,1,7,0.316,606131,Luis Perdomo,8.44,0.318
452655,Denard Span,0,1,8,0.333,606131,Luis Perdomo,8.44,0.318
571882,Derek Law,0,0,9,0.0,606131,Luis Perdomo,8.44,0.318
452655,Denard Span,0,4,1,0.222,468504,Jhoulys Chacin,8.1,0.275
474832,Brandon Belt,1,4,2,0.28,468504,Jhoulys Chacin,8.1,0.275
452254,Hunter Pence,0,4,3,0.261,468504,Jhoulys Chacin,8.1,0.275
457763,Buster Posey,1,4,4,0.278,468504,Jhoulys Chacin,8.1,0.275
543063,Brandon Crawford,1,4,5,0.348,468504,Jhoulys Chacin,8.1,0.275
