game_id,home/away,opp_name,opp_code,result
634655,Away,Los Angeles Angels,108,L
634631,Away,Los Angeles Angels,108,W
634646,Away,Los Angeles Angels,108,L
634637,Away,Los Angeles Angels,108,L
634551,Away,Seattle Mariners,136,W
634609,Away,Seattle Mariners,136,W
634592,Away,Seattle Mariners,136,L
634565,Home,Kansas City Royals,118,W
632170,Home,Kansas City Royals,118,L
632216,Home,Cleveland Indians,114,W
632199,Home,Cleveland Indians,114,L
634516,Home,Cleveland Indians,114,W
634501,Home,Cleveland Indians,114,L
634471,Away,Boston Red Sox,111,L
634532,Away,Boston Red Sox,111,W
634518,Away,Boston Red Sox,111,W
634445,Away,Boston Red Sox,111,L
634397,Away,Cleveland Indians,114,W
634435,Home,Texas Rangers,140,W
634384,Home,Texas Rangers,140,W
634393,Home,Texas Rangers,140,W
634332,Home,Detroit Tigers,116,L
634330,Home,Detroit Tigers,116,W
634357,Home,Detroit Tigers,116,W
634288,Home,Cleveland Indians,114,L
634326,Home,Cleveland Indians,114,W
634302,Home,Cleveland Indians,114,L
634251,Away,Cincinnati Reds,113,W
634270,Away,Cincinnati Reds,113,L
634235,Away,Kansas City Royals,118,W
634197,Away,Kansas City Royals,118,W
634167,Away,Kansas City Royals,118,W
634147,Home,Minnesota Twins,142,W
634160,Home,Minnesota Twins,142,W
634125,Home,Minnesota Twins,142,W
634656,Home,Kansas City Royals,118,L
634166,Home,Kansas City Royals,118,W
634127,Home,Kansas City Royals,118,L
634124,Home,Kansas City Royals,118,W
634077,Away,Minnesota Twins,142,W
634073,Away,Minnesota Twins,142,L
634030,Away,Minnesota Twins,142,W
634014,Away,New York Yankees,147,L
634035,Away,New York Yankees,147,L
634009,Away,New York Yankees,147,L
633994,Home,St. Louis Cardinals,138,W
633951,Home,St. Louis Cardinals,138,W
633971,Home,St. Louis Cardinals,138,L
633924,Home,Baltimore Orioles,110,W
633960,Home,Baltimore Orioles,110,W
633887,Home,Baltimore Orioles,110,W
633872,Home,Baltimore Orioles,110,W
633884,Away,Cleveland Indians,114,W
634452,Away,Cleveland Indians,114,L
633877,Away,Cleveland Indians,114,L
633859,Home,Detroit Tigers,116,W
633840,Home,Detroit Tigers,116,W
633920,Home,Detroit Tigers,116,L
633774,Home,Detroit Tigers,116,W
633788,Home,Toronto Blue Jays,141,W
633783,Home,Toronto Blue Jays,141,L
633733,Home,Toronto Blue Jays,141,W
633789,Away,Detroit Tigers,116,W
633721,Away,Detroit Tigers,116,W
633688,Away,Detroit Tigers,116,W
633673,Home,Tampa Bay Rays,139,L
633676,Home,Tampa Bay Rays,139,W
633634,Home,Tampa Bay Rays,139,W
633687,Away,Houston Astros,117,L
633702,Away,Houston Astros,117,L
633576,Away,Houston Astros,117,L
633602,Away,Houston Astros,117,L
633572,Away,Pittsburgh Pirates,134,L
633569,Away,Pittsburgh Pirates,134,W
633620,Home,Seattle Mariners,136,L
633501,Home,Seattle Mariners,136,L
633501,Home,Seattle Mariners,136,L
633499,Home,Seattle Mariners,136,W
633478,Home,Minnesota Twins,142,W
633479,Home,Minnesota Twins,142,W
633529,Home,Minnesota Twins,142,W
633420,Away,Detroit Tigers,116,W
633442,Away,Detroit Tigers,116,L
633410,Away,Detroit Tigers,116,L
