game_id,home/away,opp_name,opp_code,result
634625,Home,San Francisco Giants,137,W
634578,Home,San Francisco Giants,137,L
634639,Home,San Francisco Giants,137,W
634551,Home,Chicago White Sox,145,L
634609,Home,Chicago White Sox,145,L
634592,Home,Chicago White Sox,145,W
634550,Away,Minnesota Twins,142,L
632205,Away,Minnesota Twins,142,W
632215,Away,Minnesota Twins,142,W
632213,Away,Baltimore Orioles,110,W
632224,Away,Baltimore Orioles,110,L
634571,Away,Baltimore Orioles,110,W
634472,Away,Baltimore Orioles,110,W
634517,Home,Houston Astros,117,W
634447,Home,Houston Astros,117,L
634538,Home,Houston Astros,117,W
634421,Home,Los Angeles Dodgers,119,W
634417,Home,Los Angeles Dodgers,119,L
634508,Away,Boston Red Sox,111,W
634386,Away,Boston Red Sox,111,L
634373,Away,Boston Red Sox,111,W
634355,Away,Boston Red Sox,111,L
634382,Away,Houston Astros,117,L
634333,Away,Houston Astros,117,L
634360,Away,Houston Astros,117,L
634353,Away,Houston Astros,117,W
634287,Home,Los Angeles Angels,108,W
634272,Home,Los Angeles Angels,108,L
634340,Home,Los Angeles Angels,108,W
634242,Home,Baltimore Orioles,110,L
634265,Home,Baltimore Orioles,110,W
634220,Home,Baltimore Orioles,110,L
634253,Away,Texas Rangers,140,W
634171,Away,Texas Rangers,140,L
634182,Away,Texas Rangers,140,L
634142,Away,Los Angeles Dodgers,119,L
634140,Away,Los Angeles Dodgers,119,L
634135,Home,Cleveland Indians,114,L
634110,Home,Cleveland Indians,114,W
634084,Home,Cleveland Indians,114,W
634087,Home,Cleveland Indians,114,W
634082,Home,Detroit Tigers,116,L
634115,Home,Detroit Tigers,116,L
634046,Home,Detroit Tigers,116,L
634019,Away,San Diego Padres,135,L
633991,Away,San Diego Padres,135,L
633996,Away,San Diego Padres,135,L
633955,Away,Oakland Athletics,133,W
633945,Away,Oakland Athletics,133,W
634074,Away,Oakland Athletics,133,L
633934,Home,Texas Rangers,140,W
