game_id,home/away,opp_name,opp_code,result
634615,Away,Colorado Rockies,115,L
634653,Away,Colorado Rockies,115,W
634633,Away,Colorado Rockies,115,W
634557,Away,Colorado Rockies,115,W
634600,Away,Oakland Athletics,133,W
634628,Away,Oakland Athletics,133,W
634567,Away,Oakland Athletics,133,L
634533,Home,Washington Nationals,120,W
632191,Home,Washington Nationals,120,W
632214,Home,Washington Nationals,120,W
632212,Home,Colorado Rockies,115,W
634614,Home,Colorado Rockies,115,W
634547,Home,Colorado Rockies,115,W
634531,Away,San Diego Padres,135,W
634449,Away,San Diego Padres,135,W
634488,Away,San Diego Padres,135,L
634421,Away,Seattle Mariners,136,L
634417,Away,Seattle Mariners,136,W
634420,Home,San Diego Padres,135,L
634370,Home,San Diego Padres,135,L
634361,Home,San Diego Padres,135,W
634356,Home,San Diego Padres,135,L
634363,Home,Cincinnati Reds,113,L
634379,Home,Cincinnati Reds,113,L
634365,Home,Cincinnati Reds,113,W
634346,Away,Milwaukee Brewers,158,L
634290,Away,Milwaukee Brewers,158,L
634338,Away,Milwaukee Brewers,158,L
634282,Away,Milwaukee Brewers,158,W
634264,Away,Chicago Cubs,112,L
634321,Away,Chicago Cubs,112,L
634230,Away,Chicago Cubs,112,L
634213,Away,Los Angeles Angels,108,L
634262,Away,Los Angeles Angels,108,W
634205,Away,Los Angeles Angels,108,L
634142,Home,Seattle Mariners,136,W
634140,Home,Seattle Mariners,136,W
634145,Home,Miami Marlins,146,W
634096,Home,Miami Marlins,146,W
634122,Home,Miami Marlins,146,L
634091,Home,Arizona Diamondbacks,109,W
634092,Home,Arizona Diamondbacks,109,W
634033,Home,Arizona Diamondbacks,109,W
634059,Home,Arizona Diamondbacks,109,W
634013,Away,San Francisco Giants,137,W
634011,Away,San Francisco Giants,137,W
633980,Away,San Francisco Giants,137,W
633953,Away,Houston Astros,117,W
634021,Away,Houston Astros,117,L
633930,Home,San Francisco Giants,137,W
633921,Home,San Francisco Giants,137,L
633938,Home,San Francisco Giants,137,L
633923,Home,San Francisco Giants,137,L
633851,Home,St. Louis Cardinals,138,W
633879,Home,St. Louis Cardinals,138,L
633988,Home,St. Louis Cardinals,138,W
633820,Away,Atlanta Braves,144,W
633828,Away,Atlanta Braves,144,L
633810,Away,Atlanta Braves,144,L
633772,Away,Pittsburgh Pirates,134,W
633753,Away,Pittsburgh Pirates,134,W
633744,Away,Pittsburgh Pirates,134,W
633761,Home,Texas Rangers,140,W
633723,Home,Texas Rangers,140,L
633719,Home,Texas Rangers,140,W
633652,Home,Philadelphia Phillies,143,W
633675,Home,Philadelphia Phillies,143,W
633677,Home,Philadelphia Phillies,143,L
633604,Away,Arizona Diamondbacks,109,W
633598,Away,Arizona Diamondbacks,109,W
633582,Away,Arizona Diamondbacks,109,W
633651,Away,San Diego Padres,135,L
