game_id,home/away,opp_name,opp_code,result
634638,Home,Minnesota Twins,142,W
634575,Home,Minnesota Twins,142,L
634597,Home,Minnesota Twins,142,L
634566,Away,Chicago Cubs,112,L
634559,Away,Chicago Cubs,112,W
634549,Away,Chicago Cubs,112,W
634568,Away,St. Louis Cardinals,138,L
632222,Away,St. Louis Cardinals,138,W
632196,Away,St. Louis Cardinals,138,W
632221,Home,Chicago Cubs,112,W
632194,Home,Chicago Cubs,112,L
634553,Home,Chicago Cubs,112,W
634483,Home,Pittsburgh Pirates,134,L
634473,Home,Pittsburgh Pirates,134,W
634455,Home,Pittsburgh Pirates,134,L
634399,Away,San Diego Padres,135,W
634392,Away,San Diego Padres,135,W
634476,Away,San Diego Padres,135,W
634426,Away,Chicago Cubs,112,L
634416,Away,Chicago Cubs,112,W
634400,Away,Chicago Cubs,112,W
634461,Home,Miami Marlins,146,L
634320,Home,Miami Marlins,146,W
634317,Home,Miami Marlins,146,L
634346,Home,Los Angeles Dodgers,119,W
634290,Home,Los Angeles Dodgers,119,W
634338,Home,Los Angeles Dodgers,119,W
634282,Home,Los Angeles Dodgers,119,L
634244,Away,Philadelphia Phillies,143,L
634324,Away,Philadelphia Phillies,143,L
634294,Away,Philadelphia Phillies,143,L
634283,Away,Philadelphia Phillies,143,L
634195,Away,Miami Marlins,146,L
634215,Away,Miami Marlins,146,W
634207,Away,Miami Marlins,146,W
634159,Home,St. Louis Cardinals,138,L
634198,Home,St. Louis Cardinals,138,W
634158,Home,St. Louis Cardinals,138,L
634118,Home,Atlanta Braves,144,L
634106,Home,Atlanta Braves,144,L
634134,Home,Atlanta Braves,144,W
634043,Away,Kansas City Royals,118,L
634037,Away,Kansas City Royals,118,L
634027,Away,Cincinnati Reds,113,L
634017,Away,Cincinnati Reds,113,W
633989,Away,Cincinnati Reds,113,W
633992,Home,San Diego Padres,135,W
633962,Home,San Diego Padres,135,L
633927,Home,San Diego Padres,135,L
633937,Home,San Diego Padres,135,W
633916,Away,Washington Nationals,120,W
633950,Away,Washington Nationals,120,W
633933,Away,Washington Nationals,120,W
633948,Home,Detroit Tigers,116,W
